,BARCODE,BARRIER_TYPE,BARRIER_TYPE2,COMMENTS,CONDITION,CONDITIONDATE,CRE_DATE,DESCRIPTION,ENGINEERED,FACILITYID,GIS_ENTRY_STAGE,HEIGHT_M,HOUSE_NO,INSERVICE_COST,INSERVICE_DATE,LEGACYID,LIFECYCLE_COST,LOCATED_ON,LOCATION,MAINTENANCE_RESPONSIBILITY,MAKE,MAP_PAGE,MATERIAL,MODEL,MOD_DATE,NO_OF_BARRIERS,NO_OF_BULLNOSE,NO_OF_HWY_NOPOST,NO_OF_NOPOST,NO_OF_TRANSITION,OPERATING_LOCATION,OPERATING_LOCATION_TYPE,OPERATIONAL_RESPONSIBILITY,OWNER,PAINTED,PARK_FENCE_TYPE,PARK_LEGACY_ID,PARK_OWNERSHIP,PROJECT_NO,QUANTITY,REFERENCE_NO,RETAINING_WALL_TYPE,ROAD_CODE,SERIAL_NO,SPECIAL_FEATURES,STATUS,STATUS_DATE,STATUS_PARKS,STRUCTURES_INSPECTION_ROUTE,TEMP,VENDOR,WARRANTYDATE,WARRANTY_PROVIDER,WIDTH_M,WORK_ASSIGNMENT,YR,YRS_LIFE_EXPECTANCY,YTD_COST
3218,,4,Highway No Post Guardrail,,,,20160122,,,1001855429,Final AB,,,,,1001829535,0,Road,,MOTH,,,Concrete,,20160122,,,,,,,,MOTH,Provincial,Not Painted,,,,SFPR Seg. 7,,,,,,,In Service,,,,,,,,,,2014,,0
3219,,5,No Post Guardrail,,,,20170526,,,1001932625,Initial AB,,,,,1001932623,0,Road,,Engineering,,103,Concrete,,20170526,,,,,,,,Engineering,Surrey,Not Painted,,,,1714-3080-00,,,,,,,In Service,,,,,,,,,,2016,,0
3220,,2,Fencing,Steel Bicycle Fence,,,20170526,,,1001932626,Initial AB,,,,,,,Bridge,,Engineering,,103,Steel,,20170526,,,,,,,,Engineering,Surrey,Not Painted,,,,1714-3080-00,,,,,,,In Service,,,,,,,,,,2016,,
3221,,4,Highway No Post Guardrail,,,,20160122,,,1001855421,Final AB,,,,,1001829556,0,Road,,MOTH,,,Concrete,,20160122,,,,,,,,MOTH,Provincial,Not Painted,,,,SFPR Seg. 7,,,,,,,In Service,,,,,,,,,,2014,,0
3222,,2,Fencing,,,,20170526,,,1001932628,Initial AB,,,,,,,Sidewalk,,Engineering,,103,Log Rail,,20170526,,,,,,,,Engineering,Surrey,Not Painted,,,,1714-3080-00,,,,,,,In Service,,,,,,,,,,2016,,
3223,,2,Fencing,,,,20170526,,,1001932629,Initial AB,,,,,,,Sidewalk,,Engineering,,103,Log Rail,,20170526,,,,,,,,Engineering,Surrey,Not Painted,,,,1714-3080-00,,,,,,,In Service,,,,,,,,,,2016,,
3224,,5,No Post Guardrail,,,,20160122,,,1001829524,Final AB,,,,,,,Road,,Engineering,,,Concrete,,20160122,,,,,,,,Engineering,Surrey,Not Painted,,,,SFPR Seg. 7,,,,,,,In Service,,,,,,,,,,2014,,
3225,,5,No Post Guardrail,,,,20150625,,,1001829529,Final AB,,,,,,,Road,,Engineering,,,Concrete,,20160122,,,,,,,,Engineering,Surrey,Not Painted,,,,SFPR Seg. 7,,,,,,,In Service,,,,,,,,,,2014,,
3226,,5,No Post Guardrail,,,,20151102,,,1001846041,Final AB,,,,,,,,,Engineering,,,Concrete,,20160122,,,,,,,,Engineering,Surrey,Not Painted,,,,SFPR Seg. 7,,,,,,,In Service,,,,,,,,,,2014,,
3227,,5,No Post Guardrail,,,,20160122,,,1001855440,Final AB,,,,,1001829644,0,,,Engineering,,,Concrete,,20160122,,,,,,,,Engineering,Surrey,Not Painted,,,,SFPR Seg. 7,,,,,,,In Service,,,,,,,,,,2014,,0
3228,,4,Highway No Post Guardrail,,,,20160122,,,1001829534,Final AB,,,,,1001829533,0,Road,,MOTH,,,Concrete,,20160122,,,,,,,,MOTH,Provincial,Not Painted,,,,SFPR Seg. 7,,,,,,,In Service,,,,,,,,,,2014,,0
3229,,4,Highway No Post Guardrail,,,,20160122,,,1001829535,Final AB,,,,,,,Road,,MOTH,,,Concrete,,20160122,,,,,,,,MOTH,Provincial,Not Painted,,,,SFPR Seg. 7,,,,,,,In Service,,,,,,,,,,2014,,
3230,,2,Fencing,,,,20171204,,,1001970678,EC,,,,,,,Other,,Engineering,,,Wooden,,20171204,,,,,,,,Engineering,Surrey,Not Painted,,,,7813-0189-00,,,,,,,Proposed,,,,,,,,,,,,
3231,,2,Fencing,,,,20171204,,,1001970679,EC,,,,,,,Other,,Engineering,,,Wooden,,20171204,,,,,,,,Engineering,Surrey,Not Painted,,,,7813-0189-00,,,,,,,Proposed,,,,,,,,,,,,
3232,,2,Fencing,,,,20180125,,,1001981473,EC,,,,,,,Walkway,,Engineering,,,Chain Link,,20180125,,,,,,,,Engineering,Surrey,,,,,7816-0235-00,,,,,,,Proposed,,,,,,,,,,,,
3233,,2,Fencing,,,,20180125,,,1001981474,EC,,,,,,,Walkway,,Engineering,,,Chain Link,,20180125,,,,,,,,Engineering,Surrey,,,,,7816-0235-00,,,,,,,Proposed,,,,,,,,,,,,
3234,,6,Retaining Wall,Sierra Slope Wall,,,20180419,,,1001996309,EC,,,,,,,Road,,Engineering,,042,Green Wall,,20180419,,,,,,,,Engineering,Surrey,Not Painted,,,,1717-3090-00,,,,,,,Proposed,,,,,,,,,,,,
3235,,4,Highway No Post Guardrail,,,,20160628,,,1001882029,Final AB,,,,,,,Road,,Provincial,,,Concrete,,20170130,,,,,,,,Provincial,Provincial,Not Painted,,,,MOTH Gateway E2,,,,,,,In Service,,,,,,,,,,2015,,
3236,,4,Highway No Post Guardrail,,,,20170130,,,1001904654,Final AB,,,,,1001863658,0,Road,,Provincial,,,Concrete,,20170130,,,,,,,,Provincial,Provincial,Not Painted,,,,MOTH Gateway E2,,,,,,,In Service,,,,,,,,,,2015,,0
3237,,4,Highway No Post Guardrail,,,,20160701,,,1001882500,Final AB,,,,,,,Road,,Provincial,,,Concrete,,20170131,,,,,,,,Provincial,Provincial,Not Painted,,,,MOTH Gateway E1,,,,,,,In Service,,,,,,,,,,2015,,
3238,,4,Highway No Post Guardrail,,,,20160701,,,1001882489,Final AB,,,,,,,Road,,Provincial,,,Concrete,,20170131,,,,,,,,Provincial,Provincial,Not Painted,,,,MOTH Gateway E1,,,,,,,In Service,,,,,,,,,,2015,,
3239,,0,Crash Attenuator,Barrels,,,20160701,,,1001882488,Final AB,,,,,,,Road,,Provincial,,,,,20170131,,,,,,,,Provincial,Provincial,Not Painted,,,,MOTH Gateway E1,,,,,,,In Service,,,,,,,,,,2015,,
3240,,3,Handrail,,,,20170131,,,1001882668,Final AB,,,,,,,Retaining Wall,,Provincial,,,Metal Tube,,20170131,,,,,,,,Provincial,Provincial,Not Painted,,,,MOTH BRIDGE 5928,,,,,,,In Service,,,,,,,,,,2014,,
3241,,6,Retaining Wall,,,,20170131,,,1001882654,Final AB,,,,,,,Bridge,,Provincial,,,Concrete,,20170131,,,,,,,,Provincial,Provincial,Not Painted,,,,MOTH BRIDGE 5928,,,,,,,In Service,,,,,,,,,,2015,,
3242,,2,Fencing,,,,20170131,,,1001882664,Final AB,,,,,,,Sidewalk,,Engineering,,,Metal Tube,,20170131,,,,,,,,Engineering,Surrey,Not Painted,,,,MOTH Gateway E2,,,,,,,In Service,,,,,,,,,,2015,,
3243,,3,Handrail,,,,20160704,,,1001882667,Final AB,,,,,,,Retaining Wall,,Provincial,,,Metal Tube,,20170131,,,,,,,,Provincial,Provincial,Not Painted,,,,MOTH BRIDGE 5928,,,,,,,In Service,,,,,,,,,,2014,,
3244,,6,Retaining Wall,,,,20160704,,,1001882655,Final AB,,,,,,,Bridge,,Provincial,,,Concrete,,20170131,,,,,,,,Provincial,Provincial,Not Painted,,,,MOTH BRIDGE 5928,,,,,,,In Service,,,,,,,,,,2014,,
3245,,4,Highway No Post Guardrail,,,,20170131,,,1001882656,Final AB,,,,,,,Road,,MOTH,,,Concrete,,20170131,,,,,,,,MOTH,Provincial,Not Painted,,,,MOTH BRIDGE 5928,,,,,,,In Service,,,,,,,,,,2014,,
3246,,4,Highway No Post Guardrail,,,,20170131,,,1001882669,Final AB,,,,,,,Road,,Provincial,,,Concrete,,20170131,,,,,,,,Provincial,Provincial,Not Painted,,,,MOTH BRIDGE 5928,,,,,,,In Service,,,,,,,,,,2014,,
3247,,2,Fencing,,,,20170131,,,1001882670,Final AB,,,,,,,Retaining Wall,,Provincial,,,Metal Tube,,20170131,,,,,,,,Provincial,Provincial,Not Painted,,,,MOTH Gateway E2,,,,,,,In Service,,,,,,,,,,2014,,
3248,,2,Fencing,,,,20170131,,,1001882659,Final AB,,,,,,,Bridge,,Provincial,,,Metal Tube,,20170131,,,,,,,,Provincial,Provincial,Not Painted,,,,MOTH Gateway E2,,,,,,,In Service,,,,,,,,,,2014,,
3249,,2,Fencing,,,,20160704,,,1001882663,,,,,,,,Sidewalk,,Engineering,,,Metal Tube,,20170131,,,,,,,,Engineering,Surrey,Not Painted,,,,MOTH Gateway E2,,,,,,,In Service,,,,,,,,,,2014,,
3250,,2,Fencing,,,,20170131,,,1001882662,Final AB,,,,,,,Sidewalk,,Engineering,,,Metal Tube,,20170131,,,,,,,,Engineering,Surrey,Not Painted,,,,MOTH Gateway E2,,,,,,,In Service,,,,,,,,,,2014,,
3251,,4,Highway No Post Guardrail,,,,20100331,,,1001154302,Final AB,,,,,1001154301,,Road,,Provincial,,,Concrete,,20170131,,,,,,,,Provincial,Provincial,Not Painted,,,,MOTH 71101-2011,,,,,,,In Service,,,,,,,,,,2008,,
3252,,4,Highway No Post Guardrail,,,,20151020,,,1001843416,Final AB,,,,,,,Road,,Provincial,,,Concrete,,20170131,,,,,,,,Provincial,Provincial,Not Painted,,,,MOTH-04885-0001,,,,,,,In Service,,,,,,,,,,2009,,
3253,,6,Retaining Wall,Rockywall - Black Tusk Finish,,,20170817,,,1001943467,Initial AB,,,,,,,Sidewalk,,Engineering,,024,Block,,20170817,,,,,,,,Engineering,Surrey,Not Painted,,,,1705-3120-00,,,,,,,In Service,,,,,,,,,,2016,,
3254,,3,Handrail,,,,20170817,,,1001943468,Initial AB,1.2,,,,1001943467,0,Retaining Wall,,Engineering,,024,Steel,,20170817,,,,,,,,Engineering,Surrey,Black,,,,1705-3120-00,,,,,,,In Service,,,,,,,,,,2016,,0
3255,,2,Fencing,,,,20170817,,,1001943470,,,,,,,,Sidewalk,,Engineering,,025,Log Rail,,20170817,,,,,,,,Engineering,Surrey,Not Painted,,,,1705-3120-00,,,,,,,In Service,,,,,,,,,,2016,,
3256,,6,Retaining Wall,Rockywall - Black Tusk Finish,,,20170817,,,1001943475,Initial AB,,,,,,,Sidewalk,,Engineering,,025,Block,,20170817,,,,,,,,Engineering,Surrey,Not Painted,,,,1705-3120-00,,,,,,,In Service,,,,,,,,,,2016,,
3257,,6,Retaining Wall,Rockywall - Black Tusk Finish,,,20170817,,,1001943476,Initial AB,,,,,,,Sidewalk,,Engineering,,025,Block,,20170817,,,,,,,,Engineering,Surrey,Not Painted,,,,1705-3120-00,,,,,,,In Service,,,,,,,,,,2016,,
3258,,6,Retaining Wall,Rockywall - Black Tusk Finish,,,20170817,,,1001943478,Initial AB,,,,,,,Sidewalk,,Engineering,,025,Block,,20170817,,,,,,,,Engineering,Surrey,Not Painted,,,,1705-3120-00,,,,,,,In Service,,,,,,,,,,2016,,
3259,,3,Handrail,,,,20170817,,,1001943479,Initial AB,1.2,,,,,,Retaining Wall,,Engineering,,025,Steel,,20170817,,,,,,,,Engineering,Surrey,Black,,,,1705-3120-00,,,,,,,In Service,,,,,,,,,,2016,,
3260,,1,Deflector Guardrail,,,,20170817,,,1001943483,Final AB,,,,,1001863509,0,Road,,Engineering,,,Metal Waffle,,20170817,,,,,,,,Engineering,Surrey,Not Painted,,,,MOTH Gateway E1,,,,,,,In Service,,,,,,,,,,2015,,0
3261,,5,No Post Guardrail,,,,20170817,,,1001943486,Initial AB,,,,,,,Sidewalk,,Engineering,,024,Concrete,,20170817,,,,,,,,Engineering,Surrey,,,,,1705-3120-00,,,,,,,In Service,,,,,,,,,,2016,,
3262,,4,Highway No Post Guardrail,,,,20150707,,,1001830242,Final AB,,,,,1001830241,0,Road,,MOTH,,,Concrete,,20160114,,,,,,,,MOTH,Provincial,Not Painted,,,,SFPR Seg. 6,,,,,,,In Service,,,,,,,,,,2014,,0
3263,,5,No Post Guardrail,,,,20160115,,,1001854147,,,,,,,,Road,,Engineering,,,Concrete,,20160118,,,,,,,,Engineering,Surrey,Not Painted,,,,SFPR Seg. 6,,,,,,,In Service,,,,,,,,,,2014,,
3264,,4,Highway No Post Guardrail,,,,20160114,,,1001853811,Final AB,,,,,1001830258,0,Road,,MOTH,,,Concrete,,20160114,,,,,,,,MOTH,Provincial,Not Painted,,,,SFPR Seg. 6,,,,,,,In Service,,,,,,,,,,2014,,0
3265,,5,No Post Guardrail,9 NPGR,,,20091006,,,1001133674,Initial AB,,,,,,,Road,,Engineering,,,Concrete,,20160115,,,,,,,,Engineering,Surrey,Not Painted,,,,,,,,,,,In Service,,,,,,,,,,2009,,
3266,,5,No Post Guardrail,,,,20160115,,,1001854151,,,,,,,,Road,,Engineering,,,Concrete,,20160115,,,,,,,,Engineering,Surrey,Not Painted,,,,,,,,,,,In Service,,,,,,,,,,,,
3267,,4,Highway No Post Guardrail,,,,20160114,,,1001853594,Final AB,,,,,1001830247,0,Road,,MOTH,,,Concrete,,20160114,,,,,,,,MOTH,Provincial,Not Painted,,,,SFPR Seg. 6,,,,,,,In Service,,,,,,,,,,2014,,0
3268,,4,Highway No Post Guardrail,,,,20160114,,,1001853820,Final AB,,,,,1001830258,0,Road,,MOTH,,,Concrete,,20160114,,,,,,,,MOTH,Provincial,Not Painted,,,,SFPR Seg. 6,,,,,,,In Service,,,,,,,,,,2014,,0
3269,,5,No Post Guardrail,,,,20160115,,,1001854149,,,,,,,,Road,,Engineering,,,Concrete,,20160115,,,,,,,,Engineering,Surrey,Not Painted,,,,,,,,,,,In Service,,,,,,,,,,,,
3270,,6,Retaining Wall,Wall No 4745,,,20150604,,,1001826676,Final AB,,,,,,,Bridge,Tannery Rd & SFPR,MOTH,,,Block,,20160114,,,,,,,,MOTH,Provincial,Not Painted,,,,SFPR Seg. 6,,,,,,,In Service,,,,,,,,,,2014,,
3271,,4,Highway No Post Guardrail,,,,20160106,,,1001852325,Final AB,,,,,,,Road,,MOTH,,,Concrete,,20160118,,,,,,,,MOTH,Provincial,Not Painted,,,,SFPR Seg. 6,,,,,,,In Service,,,,,,,,,,2014,,
3272,,4,Highway No Post Guardrail,,,,20160115,,,1001854138,Final AB,,,,,,,Road,,MOTH,,,Concrete,,,,,,,,,,MOTH,Provincial,Not Painted,,,,SFPR Seg. 6,,,,,,,In Service,,,,,,,,,,2014,,
3273,,5,No Post Guardrail,,,,20160118,,,1001854454,,,,,,,,Road,,Engineering,,,Concrete,,20160118,,,,,,,,Engineering,Surrey,Not Painted,,,,,,,,,,,In Service,,,,,,,,,,,,
3274,,4,Highway No Post Guardrail,,,,20150525,,,1001824348,Final AB,,,,,,,,,Engineering,,,Concrete,,20160115,,,,,,,,Engineering,Surrey,Not Painted,,,,SFPR Seg. 6,,,,,,,In Service,,,,,,,,,,2014,,
3275,,6,Retaining Wall,Wall No L750,,,20150604,,,1001826684,Final AB,,,,,,,Sidewalk,NW Corner Tannery Rd & Pine Rd,MOTH,,,Block,,20160114,,,,,,,,MOTH,Provincial,Not Painted,,,,SFPR Seg. 6,,,Concrete,,,,In Service,,,,,,,,,,2014,,
3276,,4,Highway No Post Guardrail,,,,20160114,,,1001853589,Final AB,,,,,1001830253,0,Road,,MOTH,,,Concrete,,20160113,,,,,,,,MOTH,Provincial,Not Painted,,,,SFPR Seg. ,,,,,,,In Service,,,,,,,,,,2014,,0
3277,,5,No Post Guardrail,,,,20160118,,,1001854459,,,,,,1001854458,0,Road,,,,,Concrete,,20160118,,,,,,,,,Surrey,Not Painted,,,,,,,,,,,In Service,,,,,,,,,,,,0
3278,,2,Fencing,Bicycle Fence,,,20160108,,,1001852670,Final AB,,,,,1001852661,0,Bridge,,MOTH,,,Steel,,20160114,,,,,,,,MOTH,Provincial,Not Painted,,,,SFPR Seg. 6,,,,,,,In Service,,,,,,,,,,2014,,0
3279,,2,Fencing,,,,20160803,,,1001885832,Initial AB,,,,,,,Sidewalk,,Engineering,,025,Wooden,,20180430,,,,,,,,Engineering,Surrey,Not Painted,,,,7814-0300-00,,,,,,,In Service,,,,,,,,,,2017,,
3280,,5,No Post Guardrail,,,,20180430,,,1001998114,EC,,,,,,,Road,,Engineering,,,Concrete,,20180430,,,,,,,,Engineering,Surrey,Reflectorized,,,,7814-0365-00,,,,,,,Proposed,,,,,,,,,,,,
3281,,5,No Post Guardrail,,,,20180430,,,1001998121,EC,,,,,,,,,Engineering,,,Concrete,,20180430,,,,,,,,Engineering,Surrey,Reflectorized,,,,7814-0365-00,,,,,,,Proposed,,,,,,,,,,,,
3282,,5,No Post Guardrail,,,,20180430,,,1001998122,EC,,,,,,,,,Engineering,,,Concrete,,20180430,,,,,,,,Engineering,Surrey,Reflectorized,,,,7814-0365-00,,,,,,,Proposed,,,,,,,,,,,,
3283,,2,Fencing,(lbob new) ,,,,"Log Rail; 31H - Utility ROW, 8985 Queen Mary Blvd",,1001482823,,0.5,08985,0,20070101,,,,"along 132 St edge, ref # 1",Parks,,031,Log Rail,,20180507,,,,,,"31H - Utility ROW, 8985 Queen Mary Blvd",Park,Parks,Surrey,,Perimeter,0712-000001778,,,,1,,13040,,,In Service,20070501081700,OPERATING,,,,,,,,,,
3284,,2,Fencing,,,,20180507,,,1001885182,Final AB,,,,,,,Median,,Engineering,,068,Steel,,20180507,,,,,,,,Engineering,Surrey,Black,,,,3815-4090-00,,,,,,,In Service,,,,,,,,,,2017,,
3285,,2,Fencing,,,,20180507,,,1001885183,Final AB,,,,,,,Median,,Engineering,,068,Steel,,20180507,,,,,,,,Engineering,Surrey,Black,,,,3815-4090-00,,,,,,,In Service,,,,,,,,,,2017,,
3286,,2,Fencing,,,,20180508,,,1001885241,Final AB,,,,,,,Sidewalk,,Engineering,,073,Log Rail,,20180508,,,,,,,,Engineering,Surrey,Not Painted,,,,3815-4150-00,,,,,,,In Service,,,,,,,,,,2017,,
3287,,2,Fencing,,,,20180508,,,1001885244,Final AB,,,,,,,Sidewalk,,Engineering,,073,Log Rail,,20180508,,,,,,,,Engineering,Surrey,Not Painted,,,,3815-4150-00,,,,,,,In Service,,,,,,,,,,2017,,
3288,,5,No Post Guardrail,,,,20170921,,,1001947485,Final AB,,,,,,,Lane,,,,125,Concrete,,20180508,,,,,,,,,Surrey,,,,,7816-0191-00,,,,,,,In Service,,,,,,,,,,2017,,
3289,,2,Fencing,,,,20180507,"Log Rail; Forsyth Park, 10635 140 St",,1002002448,,,10635,,20171001,,,,Along 140 St,Parks,,012,Log Rail,,20180507,,,,,,"Forsyth Park, 10635 140 St",Park,Parks,Surrey,,Perimeter,,,,,1,,14000,,,In Service,,OPERATING,,,,,,,,,,
3290,,2,Fencing,,,,20180507,"Log Rail; Forsyth Park, 10635 140 St",,1002002593,,,10635,,20171001,,,,Along 139 St,Parks,,012,Log Rail,,20180507,,,,,,"Forsyth Park, 10635 140 St",Park,Parks,Surrey,,Perimeter,,,,,2,,14000,,,In Service,,OPERATING,,,,,,,,,,
3291,,2,Fencing,,,,20180507,"Log Rail; Forsyth Park, 10635 140 St",,1002002681,,,10635,,20171001,,,,next to dry bed bioswale,Parks,,012,Log Rail,,20180507,,,,,,"Forsyth Park, 10635 140 St",Park,Parks,Surrey,,Walkway,,,,,3,,14000,,,In Service,,OPERATING,,,,,,,,,,
3292,,6,Retaining Wall,,,,20180507,,,1002004919,Final AB,,,,,,,Sidewalk,,Engineering,,071,Block,,20180507,,,,,,,,Engineering,Surrey,Not Painted,,,,3815-4110-00,,,,,,,In Service,,,,,,,,,,2017,,
3293,,5,No Post Guardrail,,,,20180508,,,1002007216,Final AB,,,,,,,Sidewalk,,Engineering,,073,Concrete,,20180508,,,,,,,,Engineering,Surrey,Not Painted,,,,3815-4150-00,,,,,,,In Service,,,,,,,,,,2017,,
3294,,5,No Post Guardrail,,,,20180508,,,1002007218,Final AB,,,,,,,Sidewalk,,Engineering,,073,Concrete,,20180508,,,,,,,,Engineering,Surrey,Not Painted,,,,3815-4150-00,,,,,,,In Service,,,,,,,,,,2017,,
3295,,5,No Post Guardrail,,,,20180508,,,1002008099,Final AB,,,,,,,Sidewalk,,Engineering,,073,Concrete,,20180508,,,,,,,,Engineering,Surrey,Not Painted,,,,,,,,,,,In Service,,,,,,,,,,,,
3296,,3,Handrail,,,,20170124,,,1001882438,Final AB,,,,,1001882437,0,Bridge,,Provincial,,,Steel,,20170124,,,,,,,,Provincial,Provincial,Not Painted,,,,MOTH Gateway E1,,,,,,,In Service,,,,,,,,,,2015,,0
3297,,4,Highway No Post Guardrail,,,,20170124,,,1001882396,Final AB,,,,,,,Road,,Provincial,,,Concrete,,20170124,,,,,,,,Provincial,Provincial,Not Painted,,,,MOTH Gateway E1,,,,,,,In Service,,,,,,,,,,2015,,
3298,,3,Handrail,,,,20170124,,,1001882398,Final AB,,,,,1001882393,0,Retaining Wall,,Provincial,,,Metal Tube,,20170124,,,,,,,,Provincial,Provincial,Not Painted,,,,MOTH Gateway E1,,,,,,,In Service,,,,,,,,,,2015,,0
3299,,3,Handrail,,,,20170124,,,1001882399,Final AB,,,,,1001882398,0,Retaining Wall,,Provincial,,,Metal Tube,,20170124,,,,,,,,Provincial,Provincial,Not Painted,,,,MOTH Gateway E1,,,,,,,In Service,,,,,,,,,,2015,,0
3300,,4,Highway No Post Guardrail,,,,20170124,,,1001882404,Final AB,,,,,,,Road,,Provincial,,,Concrete,,20170124,,,,,,,,Provincial,Provincial,Not Painted,,,,MOTH Gateway E1,,,,,,,In Service,,,,,,,,,,2015,,
3301,,4,Highway No Post Guardrail,,,,20170124,,,1001882407,Final AB,,,,,,,Road,,Provincial,,,Concrete,,20170124,,,,,,,,Provincial,Provincial,Not Painted,,,,MOTH Gateway E1,,,,,,,In Service,,,,,,,,,,2015,,
3302,,4,Highway No Post Guardrail,,,,20170124,,,1001882409,Final AB,,,,,,,Road,,Provincial,,,Concrete,,20170124,,,,,,,,Provincial,Provincial,Not Painted,,,,MOTH Gateway E1,,,,,,,In Service,,,,,,,,,,2015,,
3303,,4,Highway No Post Guardrail,,,,20170124,,,1001882411,Final AB,,,,,1001882407,0,Road,,Provincial,,,Concrete,,20170124,,,,,,,,Provincial,Provincial,Not Painted,,,,MOTH Gateway E1,,,,,,,In Service,,,,,,,,,,2015,,0
3304,,6,Retaining Wall,,,,20170124,,,1001882416,Final AB,,,,,1001882407,0,Road,,Provincial,,,Concrete,,20170124,,,,,,,,Provincial,Provincial,Not Painted,,,,MOTH Gateway E1,,,,,,,In Service,,,,,,,,,,2015,,0
3305,,4,Highway No Post Guardrail,,,,20170124,,,1001881985,Final AB,,,,,,,Road,,Provincial,,,Concrete,,20170124,,,,,,,,Provincial,Provincial,Not Painted,,,,MOTH Gateway E1,,,,,,,In Service,,,,,,,,,,2015,,
3306,,4,Highway No Post Guardrail,,,,20170124,,,1001882010,Final AB,,,,,,,Road,,Provincial,,,Concrete,,20170124,,,,,,,,Provincial,Provincial,Not Painted,,,,MOTH Gateway E1,,,,,,,In Service,,,,,,,,,,2015,,
3307,,4,Highway No Post Guardrail,,,,20170124,,,1001882024,Final AB,,,,,,,Road,,Provincial,,,Concrete,,20170124,,,,,,,,Provincial,Provincial,Not Painted,,,,MOTH Gateway E1,,,,,,,In Service,,,,,,,,,,2015,,
3308,,4,Highway No Post Guardrail,,,,20170124,,,1001882041,Final AB,,,,,,,Road,,Provincial,,,Concrete,,20170124,,,,,,,,Provincial,Provincial,Not Painted,,,,MOTH Gateway E1,,,,,,,In Service,,,,,,,,,,2015,,
3309,,4,Highway No Post Guardrail,,,,20170124,,,1001882047,Final AB,,,,,,,Road,,Provincial,,,Concrete,,20170124,,,,,,,,Provincial,Provincial,Not Painted,,,,MOTH Gateway E1,,,,,,,In Service,,,,,,,,,,2015,,
3310,,4,Highway No Post Guardrail,,,,20170124,,,1001882009,Final AB,,,,,,,Road,,Provincial,,,Concrete,,20170124,,,,,,,,Provincial,Provincial,Not Painted,,,,MOTH Gateway E1,,,,,,,In Service,,,,,,,,,,2015,,
3311,,4,Highway No Post Guardrail,,,,20170124,,,1001882069,Final AB,,,,,,,Road,,Provincial,,,Concrete,,20170124,,,,,,,,Provincial,Provincial,Not Painted,,,,MOTH Gateway E1,,,,,,,In Service,,,,,,,,,,2015,,
3312,,4,Highway No Post Guardrail,,,,20170124,,,1001882073,Final AB,,,,,,,Road,,Provincial,,,Concrete,,20170124,,,,,,,,Provincial,Provincial,Not Painted,,,,MOTH Gateway E1,,,,,,,In Service,,,,,,,,,,2015,,
3313,,2,Fencing,,,,20170124,,,1001903895,Final AB,,,,,,,Other,,Provincial,,,Chain Link,,20170124,,,,,,,,Provincial,Provincial,Not Painted,,,,MOTH Gateway E1,,,,,,,In Service,,,,,,,,,,2015,,
3314,,2,Fencing,,,,20160216,,,1001859421,,,,,,,,Other,,Engineering,,,Log Rail,,20160216,,,,,,,,Engineering,Surrey,Not Painted,,,,,,,,,,,In Service,,,,,,,,,,,,
3315,,2,Fencing,,,,20160217,,,1001860113,,,,,,,,Road,,Engineering,,,Log Rail,,20160217,,,,,,,,Engineering,Surrey,,,,,,,,,,,,In Service,,,,,,,,,,,,
3316,,2,Fencing,,,,20160215,,,1001859403,,,,,,,,Walkway,,Engineering,,,Log Rail,,20160215,,,,,,,,Engineering,Surrey,Not Painted,,,,,,,,,,,In Service,,,,,,,,,,,,
3317,,2,Fencing,,,,20160217,,,1001860115,,,,,,,,Road,,Engineering,,,Log Rail,,20160217,,,,,,,,Engineering,Surrey,,,,,,,,,,,,In Service,,,,,,,,,,,,
3318,,5,No Post Guardrail,,,,20091207,,,1001142686,,,,,,,,,,Engineering,,,,,20160215,,,,,,,,Engineering,Surrey,,,,,,,,,,,,In Service,,,,,,,,,,,,
3319,,3,Handrail,,,,20160216,,,1001859422,,,,,,,,Road,,Engineering,,,Metal Tube,,20160216,,,,,,,,Engineering,Surrey,Not Painted,,,,,,,,,,,In Service,,,,,,,,,,,,
3320,,2,Fencing,,,,20160215,,,1001859281,Final AB,,,,,,,Median,,Engineering,,,Log Rail,,20160215,,,,,,,,Engineering,Surrey,Not Painted,,,,3805-6050-00,,,,,,,In Service,,,,,,,,,,2007,,
3321,,2,Fencing,,,,20160217,,,1001860117,,,,,,,,Road,,Engineering,,,Log Rail,,20160217,,,,,,,,Engineering,Surrey,,,,,,,,,,,,In Service,,,,,,,,,,,,
3322,,5,No Post Guardrail,,,,20160215,,,1001859406,,,,,,,,Sidewalk,,Engineering,,,Concrete,,20160215,,,,,,,,Engineering,Surrey,Not Painted,,,,,,,,,,,In Service,,,,,,,,,,,,
3323,,2,Fencing,,,,20160217,,,1001860166,,,,,,,,Walkway,,Engineering,,,Chain Link,,20160217,,,,,,,,Engineering,Surrey,Not Painted,,,,,,,,,,,In Service,,,,,,,,,,,,
3324,,2,Fencing,,,,20160217,,,1001860103,,,,,,,,Median,,Engineering,,,Log Rail,,20160217,,,,,,,,Engineering,Surrey,Not Painted,,,,,,,,,,,In Service,,,,,,,,,,,,
3325,,2,Fencing,,,,20160217,,,1001860161,Final AB,,,,,,,Walkway,,Engineering,,,Chain Link,,20160217,,,,,,,,Engineering,Surrey,Not Painted,,,,3806-6000-00,,,,,,,In Service,,,,,,,,,,2007,,
