,ARDSA_DITCH,CHANNEL_TYPE,CHANNEL_TYPE2,COMMENTS,CRE_DATE,DOWN_ELEVATION,ENABLED,FACILITYID,GIS_ENTRY_STAGE,LEGACYID,MOD_DATE,NAME,OWNER,PROJECT_NO,SENSITIVITY,SLOPE,STATUS,UP_ELEVATION,YR
14452,,1,Ditch,,20060629,,1,1000780845,Final AB,402742,20100406,,Surrey,0278,C,0,In Service,,
14453,,1,Ditch,,20060629,,1,1000780934,Final AB,402622,20100406,,Surrey,7892-0629-00,C,0,In Service,,
14454,,1,Ditch,,20060629,,1,1000783070,,404000,20100406,,Surrey,,C,0,In Service,,
14455,,0,Creek,Updated to SHIM 2006,20030311,,1,1000783134,Final AB,403929,20120629,Hyland Crk,Surrey,4601-901,B,0,In Service,,
14456,,0,Creek,Updated to SHIM 2006,20030311,,1,1000783135,Final AB,403930,20120629,Hyland Crk,Surrey,4601-901,B,0,In Service,,
14457,,1,Ditch,,20060629,,1,1000783145,,403941,20100406,,Surrey,,C,0,In Service,,
14458,,1,Ditch,,20030709,,1,1000790578,,405414,20100401,,Surrey,,C,0,In Service,,
14459,,1,Ditch,,20120124,,1,1001357797,,1000790579,20120124,,Surrey,,C,0,In Service,,
14460,,1,Ditch,,20060629,,1,1000790579,,405415,20120124,,Surrey,,C,0,In Service,,
14461,,0,Creek,Updated to SHIM 2007,20030728,,1,1000782027,,405639,20120529,Cruikshank Crk,Surrey,,A,0,In Service,,
14462,,0,Creek,Updated to SHIM 2007,20060629,,1,1000783571,,405684,20120529,,Surrey,,A,0,In Service,,
14463,,1,Ditch,,20051219,,1,1000783616,,405651,20141002,,Surrey,,C,0,In Service,,
14464,,1,Ditch,,20030731,,1,1000783598,,405716,20120210,,Surrey,,C,0,In Service,,
14465,,1,Ditch,,20060629,,1,1000782038,Final AB,405655,20100406,,Surrey,7890-0226-00,C,0,In Service,,
14466,,0,Creek,Updated to SHIM 2007,20060629,,1,1000789717,Final AB,408041,20120529,,Surrey,4274,A,0,In Service,,
14467,,0,Creek,Updated to SHIM 2007,20030903,,1,1000783641,,405633,20120529,Mahood (Bear) Crk,Surrey,,A,0,In Service,,
14468,,1,Ditch,,20060629,,1,1000789601,Final AB,408064,20100406,,Surrey,3734,A,0,In Service,,
14469,,1,Ditch,,20060629,,1,1000789596,Final AB,408055,20100406,,Surrey,3734,A,0,In Service,,
14470,,0,Creek,Updated to SHIM 2007,20030725,,1,1000782022,,405634,20140902,Mahood (Bear) Crk,Surrey,,A,0,In Service,,
14471,,0,Creek,Updated to SHIM 2007,20060629,,1,1000783594,,405710,20120529,,Surrey,,A,0,In Service,,
14472,,0,Creek,Updated to SHIM 2007,20060629,,1,1000782024,,405636,20120529,Cruikshank Crk,Surrey,,A,0,In Service,,
14473,,1,Ditch,,20031119,,1,1000789619,,408090,20141001,,Surrey,,C,0,In Service,,
14474,,0,Creek,Updated to SHIM 2007,20060629,,1,1000789714,,408038,20120529,,Surrey,,A,0,In Service,,
14475,,0,Creek,Updated to SHIM 2007,20060629,,1,1000789709,,408032,20120529,,Surrey,,B,0,In Service,,
14476,,0,Creek,Updated to SHIM 2007,20060629,,1,1000789603,Final AB,408066,20120530,Healy Crk,Surrey,3734,A,0,In Service,,
14477,,1,Ditch,,20070220,,1,1000819045,,10001786,20140521,,Surrey,,C,0,In Service,,
14478,,1,Ditch,,20060629,,1,1000789612,,408076,20110105,,Surrey,,C,0,In Service,,
14479,,1,Ditch,,20060629,,1,1000789613,,408077,20100401,,Surrey,,C,0,In Service,,
14480,,0,Creek,,20060629,,1,1000783203,,10004474,20141003,,Private,,B,0,In Service,,
14481,,1,Ditch,,20060629,,1,1000789827,,408606,20100406,,Surrey,,C,0,In Service,,
14482,,1,Ditch,,20031211,,1,1000789744,,408636,20100406,,Surrey,,C,0,In Service,,
14483,,1,Ditch,,20040220,,1,1000771360,,10000934,20100401,,Surrey,,C,0,In Service,,
14484,,1,Ditch,,20040223,,1,1000771285,,10001009,20140624,,Surrey,,C,0,In Service,,
14485,,1,Ditch,,20040220,,1,1000771245,,10000959,20100401,,Surrey,,C,0,In Service,,
14486,,1,Ditch,,20040224,,1,1000771202,,10001088,20100401,,Surrey,,C,0,In Service,,
14487,,1,Ditch,,20040224,,1,1000771212,,10001103,20100401,,Surrey,,C,0,In Service,,
14488,,0,Creek,As Per Enkon Report June 2018,20040224,,1,1000771183,,10001056,20180808,Bolivar Crk,Surrey,,A,0,In Service,,
14489,,1,Ditch,,20040225,,1,1000771219,,10001110,20100406,,Surrey,,C,0,In Service,,
14490,,0,Creek,,20040224,,1,1000771188,,10001061,20100401,Bolivar Crk,Surrey,,B,0,In Service,,
14491,,1,Ditch,,20040220,,1,1000771239,,10000948,20100401,,Surrey,,C,0,In Service,,
14492,,1,Ditch,As Per Envirowest Report March 2017,20060331,33.980000000000004,1,1000772419,,10006050,20180307,,Surrey,FT,B,5.45,In Service,34.37,2006
14493,,1,Ditch,,20141003,,1,1001789020,,1000771249,20141003,,Surrey,,C,0,In Service,,
14494,,1,Ditch,,20040220,,1,1000771329,,10000900,20141003,,Surrey,,C,0,In Service,,
14495,,1,Ditch,,20180205,,1,1001982725,,1001982724,20180205,,Surrey,,C,0,In Service,,
14496,,1,Ditch,,20040226,,1,1000776375,,10001206,20150119,,Surrey,,C,0,In Service,,
14497,,1,Ditch,,20040226,,1,1000776362,,10001193,20100401,,Surrey,,C,0,In Service,,
14498,,1,Ditch,,20040226,,1,1000776364,,10001195,20140618,,Surrey,,C,0,In Service,,
14499,,1,Ditch,,20040226,,1,1000776377,,10001208,20100401,,Surrey,,C,0,In Service,,
14500,,0,Creek,,20040226,,1,1000776335,,10001165,20131209,Bolivar Crk,Surrey,,A,0,In Service,,
14501,,0,Creek,,20040226,,1,1000776340,,10001170,20140919,Bolivar Crk,Surrey,,A,0,In Service,,
14502,,1,Ditch,,20060629,,1,1000771221,,10001113,20100401,,Surrey,,C,0,In Service,,
14503,,1,Ditch,,20040225,,1,1000776408,,10001138,20100401,,Surrey,,B,0,In Service,,
14504,,1,Ditch,,20150520,,1,1001823311,,1000773432,20150520,,Surrey,,C,0,In Service,,
14505,,1,Ditch,,20150414,,1,1001817905,,1000773436,20150414,,Surrey,,AO,0,In Service,,
14506,,1,Ditch,,20150520,,1,1001823313,,1000773436,20150520,,Surrey,,AO,0,In Service,,
14507,,0,Creek,,20040225,,1,1000776313,,10001142,20140904,Bolivar Crk,Surrey,,A,0,In Service,,
14508,,0,Creek,,20040225,,1,1000776314,,10001143,20140904,Bolivar Crk,Surrey,,A,0,In Service,,
14509,,1,Ditch,,20040305,,1,1000772388,Final AB,10001161,20140618,,Surrey,1799-712,UN,849.38,In Service,,2000
14510,,1,Ditch,,20060629,,1,1000772392,Final AB,10001416,20150416,,Surrey,1799-712,UN,15544.04,In Service,,2000
14511,,0,Creek,,20150414,,1,1001817942,,1000776330,20150414,Bolivar Crk,Surrey,,A,22900.760000000002,In Service,,
14512,,1,Ditch,,20040225,,1,1000776317,,10001146,20150415,,Surrey,,AO,0,In Service,,
14513,,1,Ditch,,20040225,,1,1000776319,,10001148,20100401,,Surrey,,AO,0,In Service,,
14514,,1,Ditch,,20020905,,1,1000778122,,396971,20171213,,Surrey,,C,,In Service,,
14515,,1,Ditch,,20040914,,1,1000778218,,10003795,20100406,,Surrey,,C,0,In Service,,
14516,,0,Creek,,20060629,0,1,1000771374,Final AB,317588,20130516,Chantrell Crk,Surrey,4895-602,A,0,In Service,0,
14517,,0,Creek,,20060629,0,1,1000771503,Final AB,317579,20130516,Chantrell Crk,Surrey,7892-0035-00,A,0,In Service,0,
14518,,1,Ditch,,20000905,,1,1000771437,Final AB,10003885,20100406,,Surrey,,C,0,In Service,,
14519,,0,Creek,,20060629,0,1,1000771506,Final AB,317584,20130521,Chantrell Crk,Surrey,4895-602,A,0,In Service,0,
14520,,1,Ditch,,20030905,0,1,1000771439,Final AB,10004530,20100406,,Surrey,D-850,B,0,In Service,0,
14521,,0,Creek,,20051123,,1,1000779450,Final AB,10005243,20120531,Chantrell Crk,Surrey,D-960,A,0,In Service,,
14522,,0,Creek,Creek has Rock Channel Anchors,20180516,4.88,1,1002027259,EC,,20180516,Chantrell Creek,Surrey,4815-8060-00,A,4.56031482,Proposed,9.48,
14523,,2,River,,20060629,,1,1000790234,Final AB,305400,20100406,Nicomekl River,Surrey,AESL,A,0,In Service,,
14524,,1,Ditch,,20051118,0,1,1000779477,,386149,20100401,,Surrey,,AO,0,In Service,0,
14525,,1,Ditch,,20020802,,1,1000779483,,401540,20100401,,Surrey,,AO,,In Service,,
14526,,1,Ditch,,20020802,,1,1000786921,,383752,20100401,,Surrey,,AO,,In Service,,
14527,,1,Ditch,,20020802,,1,1000790193,,386519,20100401,,Surrey,,AO,,In Service,,
14528,,2,River,,20060629,,1,1000790231,Final AB,305396,20100406,Nicomekl River,Surrey,AESL,A,0,In Service,,
14529,,1,Ditch,,20020802,,1,1000790271,,386207,20100401,,Surrey,,AO,,In Service,,
14530,,1,Ditch,,20020802,,1,1000782909,,386600,20100401,,Surrey,,AO,,In Service,,
14531,,1,Ditch,,20020802,,1,1000782908,,386599,20100401,,Surrey,,AO,,In Service,,
14532,,1,Ditch,,20020802,,1,1000785107,,384031,20100401,,Surrey,,AO,,In Service,,
14533,,1,Ditch,,20051123,0,1,1000790110,,10005229,20100401,,Surrey,,AO,0,In Service,0,
14534,,1,Ditch,,20020802,,1,1000790247,,386177,20100401,,Surrey,,AO,,In Service,,
14535,,1,Ditch,,20020802,,1,1000785580,Final AB,383835,20121114,,Surrey,4895-921,AO,,In Service,,
14536,,1,Ditch,,20020802,,1,1000785532,Final AB,383854,20121114,,Surrey,4895-921,AO,,In Service,,
14537,,1,Ditch,,20020802,,1,1000786919,,383961,20100401,,Surrey,,AO,,In Service,,
14538,,1,Ditch,,20020802,,1,1000785102,,384023,20100401,,Surrey,,AO,,In Service,,
14539,,1,Ditch,,20020802,,1,1000785570,,383770,20100401,,Surrey,,UN,,In Service,,
14540,,1,Ditch,,20020802,,1,1000785119,,384043,20100401,,Surrey,,AO,,In Service,,
14541,,1,Ditch,"As per Scott Resource Services report Aug. 5, 2016",20020802,,1,1000782913,,383974,20161215,,Surrey,,C,,In Service,,
14542,,1,Ditch,,20020802,,1,1000785501,,383902,20100401,,Surrey,,AO,,In Service,,
14543,,1,Ditch,,20020802,,1,1000782960,,384116,20100401,,Surrey,,AO,,In Service,,
14544,,1,Ditch,,20020802,,1,1000787211,,383254,20100401,,Surrey,,AO,,In Service,,
14545,,1,Ditch,,20020731,,1,1000782878,,388310,20100401,,Surrey,,UN,,In Service,,
14546,,0,Creek,,20060629,0,1,1000785608,,301382,20160920,,Surrey,,A,0,In Service,0,
14547,,0,Creek,,20060629,0,1,1000785602,,301376,20160920,Peacock Brk,Surrey,,AO,0,In Service,0,
14548,,1,Ditch,,20020802,,1,1000782929,,384058,20100401,,Surrey,,AO,,In Service,,
14549,,1,Ditch,,20051124,0,1,1000782871,,10005506,20100401,,Surrey,,AO,0,In Service,0,
14550,,1,Ditch,,20020802,,1,1000785620,,383743,20100401,,Surrey,,AO,,In Service,,
14551,,1,Ditch,,20180815,0,1,1002127985,,1000775226,20180817,,Surrey,,B,0,In Service,0,
14552,,1,Ditch,,20020731,,1,1000775263,,379544,20100401,,Surrey,,AO,,In Service,,
14553,,1,Ditch,,20020731,,1,1000775264,,379547,20100401,,Surrey,,AO,,In Service,,
14554,,1,Ditch,,20050210,,1,1000770677,,10004429,20100401,,Surrey,,AO,0,In Service,,
14555,,1,Ditch,,20020731,,1,1000775198,,379555,20100401,,Surrey,,AO,,In Service,,
14556,,1,Ditch,,20020731,,1,1000775140,Final AB,379552,20100406,,Surrey,D-846,AO,,In Service,,
14557,,1,Ditch,,20020731,,1,1000775205,,379677,20100401,,Surrey,,AO,,In Service,,
14558,,1,Ditch,,20060629,,1,1000780754,,402845,20100401,,Surrey,,UN,0,In Service,,
14559,,1,Ditch,,20060629,,1,1000780758,Final AB,402850,20150303,,Surrey,7891-0492,UN,0,In Service,,
14560,,1,Ditch,,20060629,,1,1000780773,,402873,20100401,,Surrey,,C,0,In Service,,
14561,,1,Ditch,,20101005,,1,1001174961,Final AB,,20101005,,Surrey,MOTH 71101-1004,C,,In Service,,2009
14562,,1,Ditch,,20101006,,1,1000780686,Final AB,383367,20101006,,Surrey,7889-0406-00,C,0,In Service,,1992
14563,,1,Ditch,,20060629,,1,1000780617,Final AB,403227,20100406,,Surrey,2100,C,0,In Service,,
14564,,1,Ditch,,20060629,,1,1000780611,Final AB,403215,20100406,,Surrey,2100,C,0,In Service,,
14565,,1,Ditch,,20060629,,1,1000780689,,383460,20101006,,Surrey,,C,0,In Service,,
14566,,1,Ditch,,20060629,,1,1000779601,,403046,20100401,,Surrey,,C,0,In Service,,
14567,,1,Ditch,,20060629,,1,1000780635,Final AB,403069,20100406,,Surrey,1968,C,0,In Service,,
14568,,1,Ditch,,20060629,,1,1000780638,,403072,20100401,,Surrey,,C,0,In Service,,
14569,,1,Ditch,,20060629,,1,1000780639,,403074,20100401,,Surrey,,C,0,In Service,,
14570,,1,Ditch,,20060629,,1,1000780641,,403078,20170704,,Surrey,,C,0,In Service,,
14571,,0,Creek,Updated to SHIM 2006,20060629,,1,1000783080,,10004596,20140121,Mattu Crk,Surrey,,B,0,In Service,,
14572,,0,Creek,Updated to SHIM 2006,20060629,,1,1000790320,,404139,20120629,,Surrey,,A,0,In Service,,
14573,,0,Creek,Updated to SHIM 2006,20060629,,1,1000780550,,256927,20140121,Market Crk,Surrey,,A,0,In Service,,
14574,,0,Creek,Updated to SHIM 2006,20060629,,1,1000780800,,256926,20140121,Reedville Crk,Surrey,,A,0,In Service,,
14575,,0,Creek,Updated to SHIM 2006,20060629,,1,1000780799,,256930,20140121,Reedville Crk,Surrey,,A,0,In Service,,
14576,,0,Creek,Updated to SHIM 2006,20060629,,1,1000780535,,404141,20140121,Reedville Crk,Surrey,,A,0,In Service,,
14577,,1,Ditch,,20171012,,1,1001950963,Final AB,1000780814,20171012,,Surrey,D-121,C,0,In Service,,
14578,,0,Creek,Updated to SHIM 2006,20030101,,1,1000790295,,404110,20140124,,Surrey,,A,0,In Service,,
14579,,1,Ditch,,20081104,,1,1000862135,Initial AB,,20111114,,Private,,B,,In Service,,2008
14580,,0,Creek,Updated to SHIM 2006,20020801,,1,1000780588,,403172,20140310,,Private,,A,0,In Service,,
14581,,0,Creek,Updated to SHIM 2006,20120625,,1,1001416531,,1000780588,20120629,,Surrey,,A,0,In Service,,
14582,,0,Creek,Updated to SHIM 2006,20060629,,1,1000790393,,404107,20140124,,Surrey,,A,0,In Service,,
14583,,1,Ditch,Updated to SHIM 2006,20060629,,1,1000790407,,395258,20120629,HC Trib 26 Reach 3,Surrey,4806-901,B,0,In Service,,2006
14584,,0,Creek,Updated to SHIM 2006,20060629,,1,1000790356,Final AB,228883,20140904,Hyland Crk,Surrey,D-940,A,0,In Service,,
14585,,1,Ditch,,20170411,56.92,1,1001926471,Initial AB,1001926448,20170418,,Surrey,4811-6010-00,B,0.77717053,In Service,57.84,2016
14586,,1,Ditch,,20060629,,1,1000790485,Final AB,395339,20140904,,Surrey,7884-040,A,0,In Service,,
14587,,1,Ditch,,20151211,,1,1001850276,,,20151211,,Surrey,,,,In Service,,
14588,,0,Creek,Updated to SHIM 2006,20060629,,1,1000790387,Final AB,404102,20140121,Henry Bose Crk,Surrey,7881-285,A,0,In Service,,
14589,,0,Creek,Updated to SHIM 2006,20060629,,1,1000790364,,228878,20120629,Hyland Crk,Surrey,,A,0,In Service,,
14590,,1,Ditch,,20060629,,1,1000790470,,404059,20100401,,Surrey,,C,0,In Service,,
14591,,1,Ditch,,20060629,,1,1000790412,,404061,20100401,,Surrey,,C,0,In Service,,
14592,,1,Ditch,,20060629,,1,1000790444,,404031,20100401,,Surrey,,C,0,In Service,,
14593,,1,Ditch,,20030314,,1,1000790448,,404035,20100406,,Surrey,,C,0,In Service,,
14594,,1,Ditch,,20060629,,1,1000790453,,404040,20100406,,Surrey,,C,0,In Service,,
14595,,1,Ditch,,20030314,,1,1000790461,,404047,20140127,,Surrey,,C,0,In Service,,
14596,,1,Ditch,,20060629,,1,1000790464,,404052,20140127,,Surrey,,C,0,In Service,,
14597,,1,Ditch,,20000904,,1,1000781334,Final AB,393817,20100406,,Surrey,3298,C,0,In Service,,
14598,,1,Ditch,,20060629,,1,1000779642,,405360,20100401,,Surrey,,B,0,In Service,,
14599,,1,Ditch,,20060629,,1,1000783703,Final AB,391983,20100406,,Surrey,D-142,UN,0,In Service,,
14600,,0,Creek,,20170609,,1,1001935126,,,20171110,,Surrey,,A,,In Service,,
14601,,1,Ditch,,20120213,,1,1001360610,,1000781752,20120213,,Surrey,,UN,0,In Service,,
14602,,0,Creek,Updated to SHIM 2007,20120605,,1,1001414763,,1000781760,20120629,,Surrey,,A,0,In Service,,
14603,,0,Creek,Updated to SHIM 2007,20060629,,1,1000789637,Final AB,408109,20120528,,Surrey,3867,A,0,In Service,,
14604,,1,Ditch,,20060629,,0,1000783704,Final AB,391985,20120528,,Surrey,4269,UN,0,History,,
14605,,0,Creek,,20120220,37.81,1,1001361120,Final AB,1000789637,20120220,,Surrey,3867,B,37.2,In Service,38.89967047,
14606,,0,Creek,Updated to SHIM 2007,20060629,,1,1000784684,Final AB,407928,20120528,Quibble Crk,Surrey,7888-0246-00,A,0,In Service,,
14607,,0,Creek,Updated to SHIM 2007,20120530,,1,1001414210,,1000784590,20120530,,Surrey,,A,0,In Service,,
14608,,0,Creek,Updated to SHIM 2007,20060629,,1,1000784627,Final AB,407980,20120629,King Crk,Surrey,9404,A,0,In Service,,
14609,,1,Ditch,,20060629,,1,1000784765,Final AB,390503,20120530,,Surrey,7889-0077-00,A,0,In Service,,
14610,,1,Ditch,,20060629,,1,1000784757,Final AB,390475,20100406,,Surrey,7891-0077,A,0,In Service,,
14611,,1,Ditch,Flow to Quibble Crk,20060629,,1,1000784761,Final AB,390485,20111116,,Private,7887-3840,A,0,In Service,,
14612,,0,Creek,Updated to SHIM 2007,20111116,,1,1001220760,,1000784668,20120528,Quibble Crk,Private,,A,0,In Service,,
14613,,0,Creek,Updated to SHIM 2007,20011110,,1,1000784777,Final AB,407904,20120528,West Quibble Crk,Private,7887-3840,A,0,In Service,,
14614,,1,Ditch,,20060629,,1,1000784662,Final AB,408015,20100406,,Surrey,7890-0018-00,C,0,In Service,,
14615,,1,Ditch,,20031118,,1,1000784659,Final AB,408017,20100406,,Surrey,4481,C,0,In Service,,
14616,,0,Creek,Updated to SHIM 2007,20060629,,1,1000789687,Final AB,99966,20141003,,Private,3851,A,0,In Service,,
14617,,0,Creek,,20060629,,1,1000789690,Final AB,390343,20120618,West Quibble Crk,Private,4563,A,0,In Service,,
14618,,0,Creek,Updated to SHIM 2007,20060629,,1,1000789628,,408099,20141003,,Private,,A,0,In Service,,
14619,,0,Creek,Updated to SHIM 2007,20111116,,1,1001220785,Final AB,1001220783,20120528,West Quibble Crk,Surrey,7890-0432-00,A,0,In Service,,
14620,,0,Creek,Updated to SHIM 2007,20120618,,1,1001416146,Final AB,1000784772,20120618,West Quibble Crk,Surrey,7887-3840,A,0,In Service,,
14621,,1,Ditch,Updated to SHIM 2007,20030830,,1,1000784773,,390529,20120618,,Surrey,,B,0,In Service,,
14622,No,0,Creek,,20090114,,1,1001077843,Final AB,,20131106,Quibble Crk,Surrey,4801-6050-00,A,,In Service,,2010
14623,,1,Ditch,,20160119,,1,1001854664,,1000790899,20160119,,Surrey,,C,0,In Service,,
14624,,1,Ditch,,20031212,,1,1000790897,,408664,20100401,,Surrey,,C,0,In Service,,
14625,,1,Ditch,,20090519,,1,1001121973,,10000629,20141202,,Surrey,,C,0,In Service,,
14626,,1,Ditch,,20040213,,1,1000786276,,10000632,20120316,,Surrey,,C,0,In Service,,
14627,,1,Ditch,,20060629,,1,1000790842,Final AB,389103,20160215,,Surrey,R-305,UN,0,In Service,,
14628,,1,Ditch,,20031212,,1,1000790882,,408649,20150113,,Surrey,,C,0,In Service,,
14629,,1,Ditch,,20040210,,1,1000786498,,10000388,20100401,,Surrey,,C,0,In Service,,
14630,,1,Ditch,,20040213,,1,1000786282,,10000639,20180409,,Surrey,,C,0,In Service,,
14631,,1,Ditch,,20040210,,1,1000786387,Final AB,10000398,20100406,,Surrey,1669,C,0,In Service,,
14632,,1,Ditch,,20060629,,1,1000786302,,10001811,20100401,,Surrey,,C,0,In Service,,
14633,,1,Ditch,,20060629,,1,1000786354,Final AB,10000503,20140604,,Surrey,R925,C,0,In Service,,
14634,,1,Ditch,SEE CRRP 15-056339,20160225,,1,1001861629,,1000771235,20160225,,Surrey,,C,0,In Service,,
14635,,1,Ditch,,20060629,,1,1000771583,Final AB,380163,20100406,,Surrey,1801,C,0,In Service,,
14636,,1,Ditch,,20040209,,1,1000786491,,10000381,20140716,,Surrey,,C,0,In Service,,
14637,,1,Ditch,,20040209,,1,1000786492,,10000382,20140716,,Surrey,,C,0,In Service,,
14638,,1,Ditch,,20040210,,1,1000786395,,10000406,20100401,,Surrey,,C,0,In Service,,
14639,,1,Ditch,,20040211,,1,1000786341,,10000489,20140710,,Surrey,,C,0,In Service,,
14640,,1,Ditch,,20040218,,1,1000769883,,10000778,20100401,,Surrey,,C,0,In Service,,
14641,,1,Ditch,,20040218,,1,1000769895,,10000789,20100831,,Surrey,,C,0,In Service,,
14642,,1,Ditch,,20040218,,1,1000769896,,10000790,20100401,,Surrey,,C,0,In Service,,
14643,,1,Ditch,,20040218,,1,1000769885,,10000780,20100401,,Surrey,,C,0,In Service,,
14644,,1,Ditch,,20150107,,1,1001800835,,1001800834,20150107,,Surrey,,C,0,In Service,,
14645,,1,Ditch,,20040218,,1,1000769812,,10000770,20150107,,Surrey,,C,0,In Service,,
14646,,1,Ditch,,20040210,,1,1000786393,,10000404,20140605,,Surrey,,C,0,In Service,,
14647,,2,River,,20051129,,1,1000776404,,10000522,20100406,Fraser River,Surrey,,A,0,In Service,,
14648,,1,Ditch,,20150417,,1,1001818788,Final AB,,20150417,,Surrey,SFPR Seg. 7,C,,In Service,,2014
14649,,0,Creek,,20040217,,1,1000769961,,10000721,20120227,,Surrey,,B,0,In Service,,
14650,,1,Ditch,,20150422,,1,1001819439,Final AB,1001819003,20150422,,Surrey,SFPR Seg. 7,B,,In Service,,2014
14651,,0,Creek,,20060629,,1,1000769924,,10000681,20150422,,Surrey,,A,0,In Service,,
14652,,1,Ditch,,20150505,,1,1001821472,,1001821471,20150505,,Surrey,,AO,0,In Service,,
14653,,2,River,,20051129,,1,1000771608,,10000360,20100406,Fraser River,Surrey,,A,0,In Service,,
14654,,1,Ditch,,20040217,,1,1000769938,,10000697,20100401,,Surrey,,A,0,In Service,,
14655,,1,Ditch,,20040914,,1,1000771412,,10003829,20100406,,Surrey,,C,0,In Service,,
14656,,1,Ditch,,20000905,,1,1000772234,,398402,20100401,,Surrey,,B,0,In Service,,
14657,,1,Ditch,,20020905,,1,1000772230,,398401,20100401,,Surrey,,B,,In Service,,
14658,,1,Ditch,,20020905,,1,1000772229,,398387,20130514,,Surrey,,B,,In Service,,
14659,,1,Ditch,,20091019,0,1,1001134972,Final AB,10002835,20100406,,Surrey,4806-3070-00,C,0,In Service,0,
14660,,1,Ditch,,20020905,,1,1000771479,Final AB,397072,20100406,,Surrey,1676,A,,In Service,,
14661,,0,Creek,,20060629,0,1,1000771384,Final AB,317602,20100406,Elgin Crk,Surrey,9465,A,0,In Service,0,
14662,,1,Ditch,,20020905,,1,1000771493,Final AB,397114,20100406,,Surrey,1676,C,,In Service,,
14663,,1,Ditch,,20000905,,1,1000771403,Final AB,10003817,20100406,,Surrey,1676,C,0,In Service,,
14664,,1,Ditch,,20000905,,1,1000771424,Final AB,10003852,20100406,,Surrey,7887-3085,C,0,In Service,,
14665,,1,Ditch,,20020905,,1,1000771495,Final AB,397167,20130506,,Surrey,7887-3085,UN,,In Service,,
14666,,1,Ditch,,20110526,46.26,1,1001198927,,1000790140,20110526,,Surrey,,C,5.95628738,In Service,48.44,1974
14667,,1,Ditch,,20020802,,1,1000790200,,386529,20100401,,Surrey,,C,,In Service,,
14668,,1,Ditch,,20020802,,1,1000790210,,386542,20100401,,Surrey,,C,,In Service,,
14669,,1,Ditch,,20020802,,1,1000790211,,386543,20100401,,Surrey,,C,,In Service,,
14670,,1,Ditch,,20000905,,1,1000771435,Final AB,10003883,20130506,,Surrey,4951,C,0,In Service,,
14671,,1,Ditch,,20000905,,1,1000771431,Final AB,10003868,20130506,,Surrey,4951,C,0,In Service,,
14672,,0,Creek,,20040812,,1,1000790156,,10002796,20100406,Elgin Crk,Surrey,,A,0,In Service,,
14673,,1,Ditch,,20020802,,1,1000785575,,383826,20100401,,Surrey,,AO,,In Service,,
14674,,1,Ditch,,20020802,,1,1000785576,,383827,20100401,,Surrey,,AO,,In Service,,
14675,,1,Ditch,,20020802,,1,1000790249,,386179,20100401,,Surrey,,A,,In Service,,
14676,,1,Ditch,,20020802,,1,1000790183,,386500,20100401,,Surrey,,AO,,In Service,,
14677,,1,Ditch,,20020802,,1,1000790229,,386581,20100401,,Surrey,,AO,,In Service,,
14678,,1,Ditch,,20020802,,1,1000785130,,384054,20100401,,Surrey,,AO,,In Service,,
14679,,1,Ditch,,20020802,,1,1000790185,,386503,20130514,,Surrey,,AO,,In Service,,
14680,,1,Ditch,,20020802,,1,1000790268,,386202,20100401,,Surrey,,AO,,In Service,,
14681,,1,Ditch,,20020802,,1,1000790275,,386223,20100401,,Surrey,,A,,In Service,,
