,TEMPEST_ACCOUNT_NO,HOUSE_NO,STREET,CRE_DATE,MOD_DATE,Latitude,Longitude
14815,377722,8880,132B ST,,,49.164010,-122.854616
14816,377723,13485,88A AVE,,,49.164334,-122.849035
14817,383114,16395,94 AVE,,,49.173355,-122.768019
14818,383115,9416,160 ST,,,49.173484,-122.778647
14819,383116,16080,93A AVE,,,49.173011,-122.776635
14820,383121,16359,95A AVE,,,49.176194,-122.769079
14821,383122,16320,94 AVE,,,49.173313,-122.770007
14822,383124,16225,93A AVE,,,49.172929,-122.772778
14823,383125,9404,160 ST,,,49.173310,-122.778646
14824,383131,16371,95A AVE,,,49.176207,-122.768762
14825,383132,9275,160A ST,,,49.171503,-122.777825
14826,383133,16219,93A AVE,,,49.172927,-122.772975
14827,383138,16205,94A AVE,,,49.174394,-122.773803
14828,383147,16186,95 AVE,,,49.174899,-122.773782
14829,383155,16192,95 AVE,,,49.174925,-122.773645
14830,383157,9436,163 ST,,,49.173889,-122.770413
14831,383163,16332,95A AVE,,,49.176035,-122.769739
14832,383171,16320,95A AVE,,,49.176042,-122.770046
14833,383178,16238,93A AVE,,,49.172666,-122.772323
14834,383180,9423,160A ST,,,49.173988,-122.777727
14835,383183,16183,95 AVE,,,49.175220,-122.773766
14836,383189,16280,95A AVE,,,49.176034,-122.770982
14837,383191,16095,93 AVE,,,49.172275,-122.776475
14838,383195,16272,95A AVE,,,49.176036,-122.771289
14839,383201,9455,160A ST,,,49.174668,-122.777750
14840,383202,9292,161 ST,,,49.171941,-122.776479
14841,383205,9463,160A ST,,,49.174854,-122.777752
14842,383214,9514,162A ST,,,49.175362,-122.771802
14843,383216,9480,160A ST,,,49.175109,-122.777049
14844,383217,9268,161 ST,,,49.171223,-122.776482
14845,383226,9456,160A ST,,,49.174801,-122.777415
14846,383236,16064,92A AVE,,,49.170803,-122.777145
14847,420366,7631,151A ST,,,49.141698,-122.802803
14848,420379,14562,33A AVE,,,49.062870,-122.818081
14849,420391,16585,63B AVE,,,49.118086,-122.762619
14850,420395,15332,57 AVE,,,49.106512,-122.797155
14851,420396,14940,69A AVE,,,49.129047,-122.808264
14852,420426,14373,76A AVE,,,49.141579,-122.824070
14853,420433,14977,69 AVE,,,49.128450,-122.807439
14854,420479,14991,58A AVE,,,49.109382,-122.806974
14855,420480,5875,150 ST,,,49.109552,-122.806790
14856,420531,12418,74 AVE,,,49.137510,-122.878343
14857,420532,12430,74 AVE,,,49.137493,-122.878158
14858,420543,14086,80 AVE,,,49.148062,-122.832238
14859,420557,12437,74 AVE,,,49.137707,-122.877869
14860,399612,7946,134 ST,,,49.147149,-122.851022
14861,399613,7938,134 ST,,,49.146979,-122.851021
14862,399614,7928,134 ST,,,49.146810,-122.851020
14863,399617,7965,133A ST,,,49.147477,-122.852844
14864,399618,13535,79A AVE,,,49.147334,-122.847661
14865,399619,13530,78A AVE,,,49.145232,-122.847654
14866,399623,13384,79 AVE,,,49.146136,-122.851488
14867,399624,13525,78A AVE,,,49.145557,-122.847709
14868,399626,13585,79 AVE,,,49.146404,-122.846153
14869,399631,13251,79A AVE,,,49.147427,-122.855437
14870,399632,7851,132A ST,,,49.145564,-122.855738
14871,399634,13359,78A AVE,,,49.145537,-122.852497
14872,399635,13277,78A AVE,,,49.145547,-122.854503
14873,399642,14395,74A AVE,,,49.138361,-122.823859
14874,399644,14387,74A AVE,,,49.138358,-122.824270
14875,399645,14382,74A AVE,,,49.138104,-122.824587
14876,399647,7268,141A ST,,,49.134976,-122.830064
14877,399659,7545,140A ST,,,49.139910,-122.833580
14878,399661,14072,75A AVE,,,49.139758,-122.832486
14879,399664,14090,75A AVE,,,49.139763,-122.831985
14880,399667,14210,72A AVE,,,49.134409,-122.828332
14881,399668,14235,72 AVE,,,49.133886,-122.827848
14882,399670,14259,73A AVE,,,49.136497,-122.827434
14883,399683,14046,75 AVE,,,49.138884,-122.833354
14884,399685,14182,75 AVE,,,49.138918,-122.829553
14885,399688,14115,72A AVE,,,49.134691,-122.831391
14886,411309,7553,127 ST,,,49.140419,-122.870806
14887,411310,7556,127A ST,,,49.140422,-122.869238
14888,411311,7221,125 ST,,,49.134214,-122.876414
14889,411312,12480,75 AVE,,,49.139101,-122.876680
14890,411313,7250,124 ST,,,49.134889,-122.878877
14891,411315,7598,127 ST,,,49.140853,-122.870612
14892,411316,12532,76 AVE,,,49.140900,-122.875277
14893,411317,12540,76 AVE,,,49.140899,-122.874986
14894,411318,12452,75A AVE,,,49.139975,-122.877520
14895,411319,12468,75A AVE,,,49.139973,-122.877053
14896,411320,12515,75 AVE,,,49.139412,-122.875817
14897,411321,12468,73 AVE,,,49.135351,-122.877031
14898,411322,7422,125A ST,,,49.137831,-122.875278
14899,411324,7470,124A ST,,,49.138658,-122.877010
14900,411325,12421,75 AVE,,,49.139398,-122.878290
14901,411351,7595,128 ST,,,49.140797,-122.868144
14902,411352,12360,75 AVE,,,49.139147,-122.880062
14903,411354,7588,123A ST,,,49.140853,-122.880215
14904,411355,12269,75 AVE,,,49.139484,-122.882706
14905,411356,12203,75 AVE,,,49.139552,-122.884687
14906,411357,12427,73A AVE,,,49.136421,-122.878317
14907,411359,7577,124 ST,,,49.140643,-122.879324
14908,411360,7559,122 ST,,,49.140323,-122.884647
14909,411361,7551,122 ST,,,49.140179,-122.884637
14910,411362,12279,72 AVE,,,49.134217,-122.882410
14911,411363,7580,122A ST,,,49.140892,-122.882522
14912,411365,7584,123 ST,,,49.140776,-122.881265
14913,411366,7576,122 ST,,,49.140650,-122.884324
14914,411367,12483,73A AVE,,,49.136411,-122.876589
14915,411371,7534,122 ST,,,49.139850,-122.884211
14916,411372,7561,123 ST,,,49.140303,-122.881701
14917,411373,12462,73A AVE,,,49.136126,-122.877188
14918,411374,12355,73 AVE,,,49.135793,-122.880086
14919,411375,12345,73 AVE,,,49.135800,-122.880258
14920,411376,12284,75A AVE,,,49.140009,-122.882160
14921,411378,12298,75A AVE,,,49.139998,-122.881618
14922,411379,7314,124 ST,,,49.136086,-122.878851
14923,411381,12357,72A AVE,,,49.134975,-122.880094
14924,411383,12366,72A AVE,,,49.134726,-122.879862
14925,411388,7456,122A ST,,,49.138328,-122.882708
14926,411394,12198,75 AVE,,,49.139240,-122.884555
14927,411439,12384,80 AVE,,,49.148237,-122.879436
14928,411441,12180,77 AVE,,,49.142942,-122.885342
14929,411443,12134,77A AVE,,,49.143812,-122.886400
14930,411444,12168,78 AVE,,,49.144707,-122.885915
14931,411448,7615,120A ST,,,49.141563,-122.889112
14932,411449,12172,77A AVE,,,49.143836,-122.885511
14933,411450,7934,123 ST,,,49.147219,-122.881628
14934,411452,7710,122A ST,,,49.143264,-122.883231
14935,411453,7766,120A ST,,,49.144307,-122.887315
14936,411455,12098,77 AVE,,,49.142993,-122.887485
14937,411456,12088,77 AVE,,,49.143061,-122.887530
14938,411458,12177,77 AVE,,,49.143184,-122.885644
14939,411459,7688,120A ST,,,49.142896,-122.888616
14940,411461,12331,77A AVE,,,49.144042,-122.880910
14941,411463,7811,122A ST,,,49.145076,-122.883449
14942,411464,12239,78 AVE,,,49.144864,-122.883748
14943,411466,7828,122 ST,,,49.145251,-122.884391
14944,411467,7740,120A ST,,,49.143938,-122.887459
14945,411470,12171,76 AVE,,,49.141358,-122.885703
14946,414084,14364,91A AVE,,,49.168593,-122.824492
14947,414085,8947,140A ST,,,49.165302,-122.833656
14948,418585,12702,68 AVE,,,49.126476,-122.870546
14949,418586,14133,90 AVE,,,49.166605,-122.832147
14950,418590,9089,141B ST,,,49.167984,-122.829858
14951,418592,18675,63A AVE,,,49.118156,-122.705012
14952,418593,9069,141B ST,,,49.167713,-122.830494
14953,418594,14845,75 AVE,,,49.139542,-122.811022
14954,418597,8181,168A ST,,,49.151301,-122.755365
14955,418598,8178,168 ST,,,49.151431,-122.756368
14956,418600,11253,163 ST,,,49.207335,-122.770661
14957,418604,8328,170A ST,,,49.153664,-122.749448
14958,418607,6325,167A ST,,,49.117085,-122.759183
14959,418609,9061,141A ST,,,49.167737,-122.831703
14960,418610,9067,141A ST,,,49.167872,-122.831614
14961,418615,9053,141B ST,,,49.167389,-122.830651
14962,418616,16202,79A AVE,,,49.147427,-122.772869
14963,418617,14856,73A AVE,,,49.136138,-122.810981
14964,418619,3538,149A ST,,,49.066466,-122.807576
14965,418622,13366,58B AVE,,,49.109063,-122.853030
14966,418626,16030,98B AVE,,,49.182086,-122.778001
14967,418627,17578,62 AVE,,,49.115174,-122.735950
14968,418628,17572,62 AVE,,,49.115253,-122.736163
14969,418633,9538,124A ST,,,49.175786,-122.877659
14970,418642,15358,36A AVE,,,49.067934,-122.796968
14971,418647,18853,70 AVE,,,49.130036,-122.700015
14972,418653,16519,63 AVE,,,49.116651,-122.764546
14973,418655,14888,74 AVE,,,49.137631,-122.810257
14974,418656,15552,109A AVE,,,49.201424,-122.791115
14975,418657,5846,139 ST,,,49.109316,-122.838228
14976,418659,8360,152 ST,,,49.154974,-122.801176
14977,418662,14179,90 AVE,,,49.166861,-122.830146
14978,418669,6348,165A ST,,,49.117354,-122.763412
14979,418671,15777,109A AVE,,,49.201694,-122.785128
14980,418672,5838,139 ST,,,49.109100,-122.837961
14981,418673,16537,63 AVE,,,49.116649,-122.764129
14982,418674,16549,63 AVE,,,49.116648,-122.763902
14983,418678,14830,73A AVE,,,49.136254,-122.811195
14984,418679,14185,90 AVE,,,49.167156,-122.829754
14985,418680,7308,149 ST,,,49.135544,-122.809920
14986,418681,2020,155 ST,,,49.038716,-122.792753
14987,418682,6369,165A ST,,,49.117833,-122.763704
14988,418688,7260,149 ST,,,49.134805,-122.809897
14989,418690,7378,149 ST,,,49.137129,-122.810107
14990,418693,8379,152A ST,,,49.154811,-122.800088
14991,418698,6299,135A ST,,,49.117112,-122.847548
14992,418758,11299,164 ST,,,49.208178,-122.769914
14993,418764,18901,68A AVE,,,49.127243,-122.698174
14994,418767,18996,69A AVE,,,49.129176,-122.696448
14995,418771,10022,130 ST,,,49.185168,-122.861486
14996,418772,10028,130 ST,,,49.185222,-122.861410
14997,418775,8323,144A ST,,,49.154285,-122.822332
14998,418776,8468,164 ST,,,49.156853,-122.767581
14999,418779,18911,68A AVE,,,49.127248,-122.698004
15000,418780,9567,159A ST,,,49.176273,-122.780494
15001,418781,15937,95A AVE,,,49.176081,-122.780983
15002,418783,15921,95A AVE,,,49.175813,-122.781132
15003,418784,6325,186A ST,,,49.117328,-122.706085
15004,418785,6338,187 ST,,,49.117638,-122.704388
15005,418793,18877,70 AVE,,,49.130054,-122.699225
15006,418796,6346,165 ST,,,49.117502,-122.764836
15007,418797,6338,165 ST,,,49.117343,-122.764835
15008,418799,6322,165 ST,,,49.117026,-122.764833
15009,418809,13532,62B AVE,,,49.116559,-122.847710
15010,418816,8967,160 ST,,,49.165805,-122.779109
15011,418817,7402,149 ST,,,49.137688,-122.810118
15012,418819,9783,120 ST,,,49.180559,-122.890409
15013,418824,5923,146A ST,,,49.110408,-122.816955
15014,418832,14901,35 AVE,,,49.066146,-122.809272
15015,418835,5832,139 ST,,,49.108998,-122.837834
15016,418836,5822,139 ST,,,49.108801,-122.837592
15017,418837,5828,139 ST,,,49.108901,-122.837715
15018,418838,8361,144A ST,,,49.154850,-122.822295
15019,418842,9078,141A ST,,,49.168027,-122.831054
15020,418844,14118,90A AVE,,,49.167124,-122.832774
15021,418845,2888,147A ST,,,49.054807,-122.812820
15022,418847,9068,141B ST,,,49.167783,-122.830010
15023,418848,8393,146 ST,,,49.155332,-122.817758
15024,418852,8263,157A ST,,,49.152989,-122.786025
15025,418853,16511,63 AVE,,,49.116656,-122.764744
15026,418862,16723,63 AVE,,,49.116625,-122.759520
15027,418863,16579,63 AVE,,,49.116644,-122.763204
15028,418864,16569,63 AVE,,,49.116645,-122.763445
15029,418865,10030,129A ST,,,49.185051,-122.863016
15030,418869,10038,129A ST,,,49.185254,-122.863018
15031,418876,15828,108 AVE,,,49.198681,-122.783392
15032,418896,13767,55A AVE,,,49.103150,-122.840898
15033,418901,3976,157A ST,,,49.074094,-122.785835
15034,377474,12764,CAMPBELL PL,,,49.170579,-122.869032
15035,377477,9234,127 ST,,,49.170562,-122.870595
15036,420558,12449,74 AVE,,,49.137704,-122.877503
15037,420559,14961,69 AVE,,,49.128461,-122.807854
15038,420561,7232,148 ST,,,49.134365,-122.811983
15039,420577,14548,58A AVE,,,49.108871,-122.819080
15040,420584,5845,146 ST,,,49.108817,-122.817996
15041,413099,14908,88 AVE,,,49.162667,-122.808967
15042,413102,15013,87B AVE,,,49.162070,-122.806402
15043,413103,8743,MILTON DR,,,49.162065,-122.808046
15044,413104,8695,MILTON DR,,,49.161083,-122.808830
15045,413108,15024,WESTON PL,,,49.160801,-122.806154
15046,413110,15013,86 AVE,,,49.159329,-122.806428
15047,413111,8717,151 ST,,,49.161365,-122.803690
15048,413114,14190,82A AVE,,,49.153049,-122.829504
15049,413117,14019,82 AVE,,,49.152370,-122.833726
15050,413118,8186,143A ST,,,49.151623,-122.824967
15051,413120,14033,82 AVE,,,49.152372,-122.833163
15052,413128,14321,HAWKSTREAM DR,,,49.148558,-122.825686
15053,413135,14310,82 AVE,,,49.152508,-122.827117
15054,413138,14132,84 AVE,,,49.155327,-122.830872
15055,413150,8383,144 ST,,,49.155274,-122.823623
15056,413151,8019,136A ST,,,49.148661,-122.843505
15057,413153,8068,136A ST,,,49.149069,-122.842972
15058,413154,8018,136A ST,,,49.148665,-122.843180
15059,413194,14102,88 AVE,,,49.162644,-122.831844
15060,413196,8628,141B ST,,,49.160089,-122.829507
15061,413197,8711,143A ST,,,49.161242,-122.825001
15062,413198,8732,140 ST,,,49.161686,-122.834395
15063,413199,8716,143A ST,,,49.161245,-122.824666
15064,413202,14246,84A AVE,,,49.156362,-122.827213
15065,413206,8752,140A ST,,,49.162100,-122.833255
15066,413207,8746,140A ST,,,49.161991,-122.833138
15067,413213,8419,141 ST,,,49.156256,-122.833498
15068,413214,14352,88 AVE,,,49.162691,-122.824865
15069,413216,8431,141 ST,,,49.156560,-122.833451
15070,413218,8447,141 ST,,,49.156899,-122.833458
15071,413220,8569,141A ST,,,49.159222,-122.830963
15072,413221,8733,144 ST,,,49.161672,-122.823659
15073,413225,8775,144 ST,,,49.162319,-122.823664
15074,413227,8726,143 ST,,,49.161444,-122.826555
15075,413235,14269,87A AVE,,,49.162010,-122.827633
15076,413255,14287,84 AVE,,,49.155671,-122.826549
15077,413261,13379,80 AVE,,,49.148323,-122.851887
15078,413262,13307,82B AVE,,,49.153212,-122.854006
15079,413263,13472,84 AVE,,,49.155282,-122.849575
15080,413266,13510,80A AVE,,,49.148980,-122.848263
15081,413268,8082,132A ST,,,49.149575,-122.855271
15082,413269,8035,134 ST,,,49.148841,-122.851583
15083,413275,8348,133 ST,,,49.154225,-122.853894
15084,413277,13495,80A AVE,,,49.149266,-122.848687
15085,413279,8078,134 ST,,,49.149706,-122.851084
15086,413280,8275,132A ST,,,49.153175,-122.855772
15087,413284,8251,132A ST,,,49.152697,-122.855591
15088,413287,8358,133A ST,,,49.154541,-122.852555
15089,413289,13495,83A AVE,,,49.154660,-122.848237
15090,413292,13479,83A AVE,,,49.154722,-122.848806
15091,413293,13471,83A AVE,,,49.154720,-122.849067
15092,413294,13306,82B AVE,,,49.152936,-122.854036
15093,413295,13437,83A AVE,,,49.154716,-122.850109
15094,413297,13453,81B AVE,,,49.151447,-122.850013
15095,413299,13428,83A AVE,,,49.154476,-122.850408
15096,413300,8339,134A ST,,,49.154096,-122.850087
15097,413303,8041,133A ST,,,49.149079,-122.852960
15098,413304,8330,134A ST,,,49.154030,-122.849000
15099,413306,8379,134 ST,,,49.154897,-122.851603
15100,413307,8321,134 ST,,,49.153935,-122.851594
15101,413308,13458,80A AVE,,,49.148943,-122.849696
15102,413309,13479,80 AVE,,,49.148337,-122.849200
15103,413310,13482,84 AVE,,,49.155273,-122.849018
15104,413314,8715,128A ST,,,49.161067,-122.866820
15105,413315,12913,87A AVE,,,49.161819,-122.864778
15106,413316,8736,129 ST,,,49.161384,-122.865112
15107,413317,8744,128A ST,,,49.161549,-122.866381
15108,413318,12933,87 AVE,,,49.160911,-122.864268
15109,413319,8740,128 ST,,,49.161542,-122.867780
15110,413322,13425,84 AVE,,,49.155588,-122.850471
15111,406735,12236,99 AVE,,,49.182406,-122.883616
15112,406737,9693,121 ST,,,49.178691,-122.887619
15113,406738,12242,98A AVE,,,49.181518,-122.883328
15114,406748,12143,98 AVE,,,49.180927,-122.886258
15115,406751,12606,96A AVE,,,49.177931,-122.873226
15116,406756,12756,97A AVE,,,49.179739,-122.869067
15117,406757,12523,99 AVE,,,49.182568,-122.875446
15118,406760,12692,97 AVE,,,49.178835,-122.870975
15119,406764,12765,97 AVE,,,49.179124,-122.868759
15120,406765,12561,96A AVE,,,49.178219,-122.874621
15121,406773,12530,99 AVE,,,49.182260,-122.875258
15122,406774,9646,125 ST,,,49.178412,-122.876088
15123,406782,12468,97 AVE,,,49.179302,-122.877071
15124,414087,13786,90 AVE,,,49.166327,-122.840489
15125,414088,9188,136A ST,,,49.169827,-122.844202
15126,414089,13966,92 AVE,,,49.169950,-122.835628
15127,414090,8882,138A ST,,,49.164321,-122.838706
15128,414091,13782,92 AVE,,,49.169929,-122.840688
15129,414093,13745,91A AVE,,,49.169381,-122.841760
15130,414094,8862,138A ST,,,49.163969,-122.838720
15131,414095,9168,136A ST,,,49.169472,-122.844206
15132,414097,9160,136A ST,,,49.169384,-122.844323
15133,414098,9170,138 ST,,,49.169426,-122.840053
15134,414099,9038,137A ST,,,49.167228,-122.841334
15135,414100,13684,92 AVE,,,49.169905,-122.843382
15136,414102,9127,139 ST,,,49.168690,-122.837716
15137,414105,9112,139 ST,,,49.168416,-122.837321
15138,414107,13711,90A AVE,,,49.167533,-122.842822
15139,414108,13766,91A AVE,,,49.168878,-122.841286
15140,414112,9155,138A ST,,,49.169190,-122.839130
15141,414113,9163,138A ST,,,49.169303,-122.839161
15142,414115,8891,139A ST,,,49.164501,-122.836386
15143,414116,13902,90A AVE,,,49.167223,-122.837523
15144,414125,8847,URSUS CR,,,49.163532,-122.843449
15145,414128,8955,URSUS CR,,,49.165422,-122.842876
15146,414132,13788,89 AVE,,,49.164640,-122.840568
15147,414133,8849,ROSLIN PL,,,49.163682,-122.840520
15148,414134,8876,ROSLIN PL,,,49.164170,-122.840026
15149,414135,13925,89 AVE,,,49.164821,-122.836952
15150,414137,13792,89A AVE,,,49.165515,-122.840431
15151,414139,13904,89A AVE,,,49.165436,-122.837458
15152,414140,13903,89A AVE,,,49.165725,-122.837334
15153,414143,13932,90 AVE,,,49.166342,-122.836550
15154,414147,8983,140 ST,,,49.166137,-122.834852
15155,414152,8926,139A ST,,,49.164949,-122.835995
15156,414153,8957,140 ST,,,49.165616,-122.834881
15157,414156,9278,137A ST,,,49.171370,-122.841149
15158,414157,9281,138 ST,,,49.171566,-122.840298
15159,414159,13925,93A AVE,,,49.172594,-122.836637
15160,414160,13917,93A AVE,,,49.172593,-122.836875
15161,414161,13901,93A AVE,,,49.172592,-122.837352
15162,414162,13727,93A AVE,,,49.172723,-122.842554
15163,414163,13715,93A AVE,,,49.172682,-122.842987
15164,414164,9221,137A ST,,,49.170448,-122.841602
15165,414168,13976,94A AVE,,,49.174575,-122.835301
15166,414171,9529,140 ST,,,49.175670,-122.834827
15167,414175,13862,93A AVE,,,49.172299,-122.838416
15168,414179,13850,92A AVE,,,49.170761,-122.838805
15169,414180,13835,92 AVE,,,49.170226,-122.839299
15170,414182,13895,92 AVE,,,49.170232,-122.837641
15171,414189,9223,138 ST,,,49.170417,-122.840379
15172,414195,15059,88 AVE,,,49.163015,-122.805323
15173,414200,15143,89A AVE,,,49.165053,-122.803136
15174,414206,9065,149 ST,,,49.167636,-122.810200
15175,414210,9086,150 ST,,,49.167816,-122.806651
15176,414213,15036,90A AVE,,,49.166872,-122.805830
15177,414218,9112,150A ST,,,49.168453,-122.804875
15178,414219,15091,91A AVE,,,49.169322,-122.804196
15179,414225,8810,150 ST,,,49.163032,-122.806721
15180,414228,8998,150A ST,,,49.166401,-122.805253
15181,414229,15043,90A AVE,,,49.167132,-122.805545
15182,414231,8896,150 ST,,,49.164562,-122.806688
15183,414235,14988,90 AVE,,,49.166327,-122.807150
15184,414236,8897,151 ST,,,49.164564,-122.804393
15185,414243,14860,89 AVE,,,49.164662,-122.810727
15186,414246,8857,149 ST,,,49.163819,-122.810207
15187,414251,14980,90A AVE,,,49.167154,-122.807373
15188,414273,14625,88 AVE,,,49.163003,-122.817357
15189,414275,8970,144 ST,,,49.165918,-122.823185
15190,414276,8818,146 ST,,,49.163134,-122.817744
15191,414279,14493,88 AVE,,,49.163014,-122.820843
15192,414283,14540,89A AVE,,,49.165417,-122.819689
15193,414289,14572,88A AVE,,,49.163620,-122.818741
15194,414290,14723,90 AVE,,,49.166634,-122.814488
15195,414300,14478,91B AVE,,,49.169272,-122.821120
15196,414302,14453,91A AVE,,,49.168794,-122.821861
15197,414310,9162,147A ST,,,49.169451,-122.813509
15198,414314,8989,146A ST,,,49.165780,-122.815683
15199,414315,14695,89 AVE,,,49.164796,-122.815229
15200,414317,8914,147A ST,,,49.164951,-122.813427
15201,414323,8841,148 ST,,,49.163566,-122.812594
15202,414326,14750,ASHFORD PL,,,49.163594,-122.813872
15203,414335,9172,146A ST,,,49.169649,-122.816285
15204,414336,9118,146A ST,,,49.168507,-122.816209
15205,414337,9151,146A ST,,,49.169157,-122.816673
15206,414341,8920,146A ST,,,49.164981,-122.816363
15207,414342,8958,144A ST,,,49.166264,-122.822536
15208,414348,14513,88A AVE,,,49.163879,-122.820242
