,COMMENTS,DATE_CONSTRUCTED,DISASTER_RESPONSE_ROUTE,FACILITYID,GREENWAY,LIFECYCLE_COST,LOCATION,MAJOR_ROAD_NETWORK,MATERIAL,NO_LANE,OWNER,PAVING_DATE,RD_CLASS,ROAD_CENTRELINE_TYPE2,ROAD_NAME,ROW_WIDTH,SPEED,STATUS,STREETSWEEPING_ROUTE,TRUCK_ROUTE,YTD_COST
10683,,20030612,None,1000980226,,,,No,Asphalt,2,Surrey,,Local,Road,146A St,,50,Open,,,
10684,,,None,1000980230,,,,Yes,Asphalt,2,Surrey,,Arterial,Road,Scott Rd,30,50,Open,TRANSLINK - SCOTT RD EXCH,Truck Routes,
10685,,,None,1000980241,,,,No,Asphalt,2,Surrey,,Local,Road,153A St,,50,Open,,,
10686,,,None,1000980245,,,,No,Asphalt,2,Surrey,,Local,Road,148A St,,50,Open,,,
10687,,,None,1000980246,,,,No,Asphalt,2,Surrey,,Arterial,Road,148 St,30,50,Open,,,
10688,,,None,1000979300,,,,No,Asphalt,2,Surrey,,Local,Road,Middleglen Cl,,50,Open,,,
10689,,,None,1000979306,,,,No,Asphalt,2,Surrey,,Local,Road,95A Ave,,50,Open,,,
10690,,,None,1000979311,,,,No,Asphalt,2,Surrey,,Collector,Road,136 St,24,50,Open,,,
10691,,,None,1000979312,,,,No,Asphalt,2,Surrey,,Local,Road,11 Ave,,50,Open,,,
10692,,,None,1000979314,,,,No,Asphalt,2,Surrey,,Local,Road,57A Ave,,50,Open,,,
10693,,,None,1000979322,,,,No,Asphalt,2,Surrey,,Local,Road,66 Ave,,50,Open,,,
10694,,,Primary,1000979326,,,,Yes,Asphalt,4,Provincial,,Provincial Highway,Road,Highway 15,,50,Open,,Dangerous Goods Routes,
10695,,,None,1000979328,,,,No,Asphalt,2,Surrey,,Local,Road,161A St,,50,Open,,,
10696,,20040429,None,1000979329,,,,No,Asphalt,2,Surrey,,Collector,Road,58 Ave,24,50,Open,,,
10697,,,None,1000979335,,,,No,Asphalt,2,Surrey,,Collector,Road,132 St,24,50,Open,,,
10698,,,None,1000980484,,,,No,Asphalt,2,Surrey,,Local,Road,61A Ave,,50,Open,,,
10699,,,,1000980485,,,,Yes,Asphalt,2,Provincial,,Local,Road,,,50,Open,,,
10700,,,None,1000980488,,,,No,Asphalt,2,Surrey,,Local,Road,161A St,,50,Open,,,
10701,,,None,1000980490,,,,No,Asphalt,2,Surrey,,Local,Road,151 St,,50,Open,,,
10702,,,None,1000980497,,,,No,Asphalt,2,Surrey,,Local,Road,Aberdeen St,,50,Open,,,
10703,,,None,1000980502,,,,No,Asphalt,2,Surrey,,Local,Road,140A St,,50,Open,,,
10704,,,None,1000980503,,,,Yes,Asphalt,4,Surrey,,Arterial,Road,64 Ave,30,60,Open,TRANSLINK - T2 CURBS,,
10705,,,None,1000980507,,,,No,Asphalt,2,Surrey,,Local,Road,156B St,,50,Open,,,
10706,,,None,1000980508,,,,No,Asphalt,2,Surrey,,Local,Road,123A St,,50,Open,,,
10707,,20061030,None,1000980511,,,,No,Asphalt,2,Surrey,,Local,Road,95 Ave,,50,Open,,,
10708,,,None,1000977928,,,,No,Asphalt,2,Surrey,,Local,Road,30 Ave,,50,Open,,,
10709,,,None,1000977936,No,,,No,Asphalt,2,Surrey,,Local,Road,130 St,,50,Open,,,
10710,,,None,1000977942,No,,,No,Asphalt,2,Surrey,,Local,Road,172A St,,50,Open,,,
10711,,,None,1000977944,,,,No,Asphalt,2,Surrey,,Local,Road,13A Ave,,50,Open,,,
10712,,,None,1000977946,,,,No,Asphalt,2,Surrey,,Collector,Road,17 Ave,24,50,Open,,,
10713,,,None,1000977948,,,,No,Asphalt,2,Surrey,,Local,Road,138 St,,50,Open,,,
10714,,,None,1000977949,,,,No,Grass,1,Surrey,,Local,Access Lane,,,,Open,,,
10715,,,None,1000977953,,,,No,Asphalt,2,Surrey,,Local,Road,134 St,,50,Open,,,
10716,,,Secondary,1000977956,,,,Yes,Asphalt,4,Surrey,,Arterial,Road,96 Ave,30,60,Open,,Truck Routes,
10717,,,None,1000977964,,,,No,Grass,1,Surrey,,Local,Access Lane,,,,Open,,,
10718,,20061030,None,1000977965,,,,No,Asphalt,2,Surrey,,Local,Road,134 St,,50,Open,,,
10719,,,None,1000977966,,,,No,Asphalt,2,Surrey,,Local,Road,Mary Dr,,50,Open,,,
10720,,,None,1000977973,,,,No,Asphalt,1,Surrey,,Local,Access Lane,,,,Open,,,
10721,,,None,1000977975,,,,No,Asphalt,2,Surrey,,Local,Road,Queen Mary Blvd,,50,Open,,,
10722,,,None,1000977979,,,,No,Asphalt,2,Surrey,,Local,Road,86A Ave,,50,Open,,,
10723,,,None,1000977982,,,,No,Asphalt,2,Surrey,,Local,Road,23A Ave,,50,Open,,,
10724,,20061030,None,1000977990,,,,No,Asphalt,2,Surrey,,Local,Road,Flower Rd,,50,Open,,,
10725,,20030612,None,1000977994,,,,No,Asphalt,2,Surrey,,Local,Road,170 St,,50,Open,,,
10726,,,None,1000977999,,,,No,Asphalt,2,Surrey,,Collector,Road,188 St,24,50,Open,,,
10727,,,None,1000979866,,,,No,Asphalt,2,Surrey,,Local,Road,Eastglen Cl,,50,Open,,,
10728,,,None,1000979876,,,,No,Asphalt,2,Surrey,,Collector,Road,60 Ave,24,50,Open,,,
10729,,,None,1000979877,,,,No,Asphalt,2,Surrey,,Local,Road,95 Ave,20,50,Open,,,
10730,,20061030,None,1000979880,,,,No,Asphalt,1,Surrey,,Local,Access Lane,,,,Open,,,
10731,,,None,1000979893,,,,No,Asphalt,2,Surrey,,Local,Road,84A Ave,,50,Open,,,
10732,,,None,1000979899,,,,No,Asphalt,1,Surrey,,Local,Access Lane,,,,Open,,,
10733,,,None,1000979904,,,,No,Asphalt,1,Surrey,,Local,Access Lane,,,,Open,,,
10734,,20030612,None,1000979905,,,,No,Asphalt,2,Surrey,,Local,Road,70A Ave,,50,Open,,,
10735,,,None,1000979911,,,,No,Asphalt,2,Surrey,,Local,Road,113 Ave,,50,Open,,,
10736,,,None,1000979914,,,,No,Asphalt,2,Surrey,,Local,Road,146 St,,50,Open,,,
10737,,,None,1000979915,,,,No,Asphalt,2,Surrey,,Local,Road,156A St,,50,Open,,,
10738,,,None,1000979918,,,,No,Asphalt,2,Surrey,,Local,Road,56A Ave,,50,Open,,,
10739,,,None,1000979933,,,,No,Asphalt,2,Surrey,,Local,Road,150A St,,50,Open,,,
10740,,,None,1000979934,,,,No,Asphalt,2,Surrey,,Local,Road,Glenwood Cr E,,50,Open,,,
10741,,,None,1000981048,,,,No,Asphalt,2,Surrey,,Collector,Road,124 St,24,50,Open,,No Heavy Truck Routes,
10742,,,None,1000981049,,,,No,Asphalt,1,Surrey,,Local,Access Lane,,,,Open,,,
10743,,,None,1000981053,,,,No,Asphalt,2,Surrey,,Local,Road,161 St,,50,Open,,,
10744,,,None,1000981058,,,,No,Asphalt,2,Surrey,,Local,Road,149 St,,50,Open,,,
10745,,,None,1000981061,,,,No,Asphalt,2,Surrey,,Local,Road,95A Ave,,50,Open,,,
10746,,,None,1000981064,,,,No,Asphalt,2,Surrey,,Local,Road,140A St,,50,Open,,,
10747,,,None,1000980251,,,,No,Asphalt,1,Surrey,,Local,Access Lane,,,,Open,,,
10748,,,None,1000980252,,,,No,Asphalt,2,Surrey,,Local,Road,93A Ave,,50,Open,,,
10749,,,None,1000980254,,,,No,Asphalt,2,Surrey,,Collector,Road,134 St,27,50,Open,,,
10750,,,None,1000980260,,,,No,Asphalt,2,Surrey,,Local,Road,145 St,,50,Open,,,
10751,,,None,1000980264,,,,No,Asphalt,2,Surrey,,Local,Road,151 St,,50,Open,,,
10752,,20030612,None,1000980265,,,,No,Asphalt,2,Surrey,,Local,Road,157A St,,50,Open,,,
10753,,,None,1000980272,,,,No,Asphalt,2,Surrey,,Collector,Road,20 Ave,24,50,Open,,,
10754,,,Primary,1000980281,,,,Yes,Asphalt,4,Provincial,,Provincial Highway,Road,Highway 15,,70,Open,,Dangerous Goods Routes,
10755,,,None,1000980286,,,,No,Asphalt,1,Surrey,,Local,Access Lane,,,,Open,,,
10756,,20030612,None,1000980287,,,,No,Asphalt,2,Surrey,,Local,Road,155A St,,50,Open,,,
10757,,,None,1000981343,,,,No,Asphalt,2,Surrey,,Local,Road,148A St,,50,Open,,,
10758,,20030612,None,1000981346,,,,No,Asphalt,2,Surrey,,Arterial,Road,192 St,34,50,Open,,,
10759,,,None,1000981348,,,,No,Asphalt,2,Surrey,,Local,Road,106A Ave,,50,Open,,,
10760,,,None,1000981352,,,,No,Asphalt,2,Surrey,,Local,Road,146 St,,50,Open,,,
10761,,,None,1000981357,,,,No,Asphalt,2,Surrey,,Local,Road,94 Ave,,50,Open,,,
10762,,,None,1000981358,,,,No,Asphalt,4,Surrey,,Arterial,Road,104 Ave,42,50,Open,CITY CENTRE - CONTRACT CURBS,,
10763,,,None,1000981364,,,,No,Asphalt,2,Surrey,,Local,Road,185A St,,50,Open,,,
10764,,,None,1000981369,,,,No,Asphalt,2,Surrey,,Local,Road,129A St,,50,Open,,,
10765,,20061030,None,1000981372,,,,No,Asphalt,2,Surrey,,Local,Road,Sundance Dr,,50,Open,,,
10766,,,None,1000981374,,,,No,Asphalt,2,Surrey,,Collector,Road,58 Ave,24,50,Open,,,
10767,,20030612,None,1000980514,,,,No,Asphalt,4,Surrey,,Arterial,Road,128 St,30,60,Open,,Truck Routes,
10768,,,None,1000980532,,,,No,Asphalt,2,Surrey,,Arterial,Road,40 Ave,30,60,Open,,No Heavy Truck Routes,
10769,,,None,1000980543,,,,No,Asphalt,2,Surrey,,Local,Road,161 St,,50,Open,,,
10770,,,None,1000980545,,,,Yes,Asphalt,1,Provincial,,Provincial Highway,Highway Interchange,,,50,Open,,Dangerous Goods Routes,
10771,,,None,1000980549,,,,No,Asphalt,1,Surrey,,Local,Access Lane,,,,Open,,,
10772,,,None,1000980551,,,,No,Asphalt,1,Surrey,,Local,Access Lane,,,,Open,,,
10773,,,None,1000980552,,,,No,Asphalt,2,Surrey,,Local,Road,74 Ave,,50,Open,,,
10774,,,None,1000980556,,,,No,Asphalt,2,Surrey,,Collector,Road,124 St,24,50,Open,,,
10775,,,None,1000981612,,,,No,Asphalt,2,Surrey,,Local,Road,131 St,,50,Open,,,
10776,,,None,1000981624,,,,No,Asphalt,1,Surrey,,Local,Access Lane,,,,Open,,,
10777,,,None,1000981627,,,,No,Asphalt,2,Surrey,,Local,Road,Northcrest Dr,,50,Open,,,
10778,,,None,1000981629,,,,No,Grass,1,Surrey,,Local,Access Lane,,,,Open,,,
10779,,,None,1000981632,,,,No,Asphalt,2,Surrey,,Local,Road,134 St,,50,Open,,,
10780,,,None,1000981636,,,,No,Asphalt,2,Surrey,,Collector,Road,82 Ave,24,50,Open,,No Heavy Truck Routes,
10781,,,None,1000981638,,,,No,Asphalt,2,Surrey,,Local,Road,180 St,,50,Open,,,
10782,,20061030,None,1000981639,,,,No,Asphalt,2,Surrey,,Local,Road,160A St,,50,Open,,,
10783,,,None,1000981647,,,,No,Grass,1,Surrey,,Local,Access Lane,,,,Open,,,
10784,,,None,1000978000,,,,No,Asphalt,1,Surrey,,Local,Access Lane,,,,Open,,,
10785,,,None,1000978002,,,,No,Asphalt,1,Surrey,,Local,Access Lane,,,,Open,,,
10786,,,None,1000978005,,,,No,Asphalt,2,Surrey,,Local,Road,80 Ave,,50,Open,,,
10787,,,None,1000978007,,,,No,Asphalt,2,Surrey,,Local,Road,158 St,,50,Open,,,
10788,,,None,1000978010,,,,No,Asphalt,2,Surrey,,Local,Road,81 Ave,,50,Open,,,
10789,,,None,1000978012,,,,No,Asphalt,2,Surrey,,Arterial,Road,Marine Dr,24,50,Open,,,
10790,,,None,1000978018,,,,No,Asphalt,2,Surrey,,Local,Road,28 Ave,,50,Open,,,
10791,,,None,1000978020,,,,No,Asphalt,2,Surrey,,Local,Road,156A St,,50,Open,,,
10792,,,None,1000978022,,,,No,Asphalt,2,Surrey,,Local,Road,183 St,,50,Open,,,
10793,Offset Centreline Designation,,None,1000978032,,,,No,Asphalt,2,Surrey,,Arterial,Road,140 St,30,50,Open,,Truck Routes,
10794,,20030612,None,1000978043,,,,No,Asphalt,2,Surrey,,Collector,Road,Bell Rd,24,50,Open,,,
10795,,,None,1000978046,,,,No,Asphalt,2,Surrey,,Arterial,Road,108 Ave,30,50,Open,,,
10796,,,None,1000978061,,,,No,Asphalt,1,Surrey,,Local,Access Lane,,,,Open,,,
10797,,,None,1000978064,,,,No,Asphalt,2,Surrey,,Collector,Road,130 St,24,50,Open,,,
10798,,,None,1000978065,,,,No,Asphalt,1,Surrey,,Local,Access Lane,,,,Open,,,
10799,,,None,1000978068,,,,No,Asphalt,2,Surrey,,Collector,Road,136 St,24,50,Open,,,
10800,Offset Centreline Designation,,Secondary,1000978070,,,,No,Asphalt,2,Surrey,,Arterial,Road,8 Ave,24,60,Open,,Truck Routes,
10801,,,None,1000978077,,,,No,Asphalt,2,Surrey,,Local,Road,61 Ave,,50,Open,,,
10802,,,None,1000978084,,,,Yes,Asphalt,4,Surrey,,Arterial,Road,96 Ave,30,50,Open,TRANSLINK - T1 CURBS,Truck Routes,
10803,,,None,1000978085,,,,No,Asphalt,2,Surrey,,Local,Road,133 St,,50,Open,,,
10804,,,None,1000981066,,,,No,Asphalt,2,Surrey,,Local,Road,140A St,,50,Open,,,
10805,,,None,1000981067,,,,No,Asphalt,2,Surrey,,Arterial,Road,140 St,30,50,Open,,,
10806,,,None,1000981075,,,,No,Asphalt,1,Surrey,,Local,Access Lane,,,,Open,,,
10807,,,None,1000981078,,,,No,Asphalt,2,Surrey,,Local,Road,141A St,,50,Open,,,
10808,,,None,1000981087,,,,No,Asphalt,2,Surrey,,Local,Road,148A St,,50,Open,,,
10809,,,None,1000981089,,,,No,Asphalt,2,Surrey,,Local,Road,108A Ave,,50,Open,,,
10810,,20030612,None,1000981090,,,,No,Asphalt,2,Surrey,,Collector,Road,134 St,27,50,Open,,,
10811,,,None,1000981091,,,,No,Asphalt,2,Surrey,,Local,Road,70 Ave,,50,Open,,,
10812,,,None,1000981093,,,,No,Asphalt,2,Surrey,,Local,Road,69 Ave,,50,Open,,,
10813,,,None,1000981100,,,,No,Asphalt,2,Surrey,,Local,Road,154 St,,50,Open,,,
10814,,,None,1000981101,,,,No,Asphalt,2,Surrey,,Local,Road,57 Ave,,50,Open,,,
10815,,,None,1000981113,,,,No,Asphalt,2,Surrey,,Local,Road,70A Ave,,50,Open,,,
10816,,,None,1000981114,,,,No,Asphalt,2,Surrey,,Local,Road,58 Ave,,50,Open,,,
10817,,,None,1000981115,,,,No,Asphalt,2,Surrey,,Collector,Road,62 Ave,24,50,Open,,,
10818,,,None,1000982112,,,,No,Asphalt,2,Surrey,,Local,Road,140 St,,50,Open,,,
10819,,,Primary,1000982113,,,,Yes,Asphalt,4,Provincial,,Provincial Highway,Road,Highway 15,,80,Open,,Dangerous Goods Routes,
10820,,,,1000982115,,,,No,Gravel,,Surrey,,None,Railway,Canadian National Rwy,,,Open,,,
10821,,,None,1000982118,,,,No,Asphalt,2,Surrey,,Local,Road,55A Ave,,50,Open,,,
10822,,,None,1000982125,,,,No,Asphalt,2,Surrey,,Local,Road,Drummond Pl,,50,Open,,,
10823,,,None,1000982126,,,,No,Asphalt,2,Surrey,,Local,Road,66A Ave,,50,Open,,,
10824,,,None,1000981378,,,,No,Asphalt,2,Surrey,,Local,Road,99A Ave,20,50,Open,,,
10825,,,None,1000981381,,,,No,Asphalt,2,Surrey,,Arterial,Road,180 St,30,50,Open,,,
10826,,,None,1000981384,,,,No,Asphalt,2,Surrey,,Local,Road,149A St,,50,Open,,,
10827,,,None,1000981391,,,,No,Asphalt,2,Surrey,,Arterial,Road,92 Ave,30,50,Open,,,
10828,,,None,1000981394,,,,No,Asphalt,2,Surrey,,Local,Road,69A Ave,,50,Open,,,
10829,,,None,1000981395,,,,No,Asphalt,2,Surrey,,Local,Road,61A Ave,,50,Open,,,
10830,,,None,1000981396,Yes,,,No,Asphalt,2,Surrey,,Local,Road,111A Ave,,50,Open,,,
10831,,,None,1000981402,No,,,No,Asphalt,2,Surrey,,Local,Road,2 Ave,,50,Open,,No Heavy Truck Routes,
10832,,,None,1000981403,,,,No,Asphalt,1,Surrey,,Local,Access Lane,,,,Open,,,
10833,,,None,1000981404,,,,No,Asphalt,2,Surrey,,Local,Road,54 Ave,,50,Open,,,
10834,,,None,1000982366,,,,No,Asphalt,2,Surrey,,Arterial,Road,144 St,30,50,Open,,,
10835,,,Secondary,1000982370,,,,No,Asphalt,4,Surrey,,Arterial,Road,24 Ave,30,50,Open,,,
10836,,,None,1000982371,,,,No,Asphalt,2,Surrey,,Local,Road,Tynehead Dr,,50,Open,,,
10837,,,None,1000982376,,,,No,Asphalt,4,Surrey,,Arterial,Road,72 Ave,30,50,Open,,Truck Routes,
10838,,,None,1000982378,,,,No,Asphalt,1,Surrey,,Local,Access Lane,,,,Open,,,
10839,,,None,1000982379,,,,Yes,Asphalt,4,Surrey,,Arterial,Road,64 Ave,30,60,Open,TRANSLINK - T4 CURBS,Truck Routes,
10840,,20061030,None,1000982381,,,,No,Asphalt,2,Surrey,,Arterial,Road,108 Ave,30,50,Open,,,
10841,,,None,1000982384,,,,No,Asphalt,2,Surrey,,Local,Road,107A Ave,20,50,Open,,,
10842,,,None,1000982388,,,,No,Asphalt,1,Surrey,,Local,Access Lane,,,,Open,,,
10843,,,None,1000982390,,,,No,Asphalt,2,Surrey,,Local,Road,Amble Wood Dr,,50,Open,,,
10844,,,None,1000981648,,,,No,Asphalt,2,Surrey,,Local,Road,79 Ave,,50,Open,,,
10845,,,None,1000981652,,,,No,Asphalt,2,Surrey,,Local,Road,166 St,,50,Open,,,
10846,,,None,1000981653,,,,No,Asphalt,2,Surrey,,Local,Road,93 Ave,,50,Open,,,
10847,,,None,1000981657,,,,No,Asphalt,2,Surrey,,Arterial,Road,76 Ave,27,50,Open,,,
10848,,,None,1000981658,,,,No,Asphalt,2,Surrey,,Collector,Road,135A St,24,50,Open,CITY CENTRE - CONTRACT CURBS,,
10849,,,None,1000981661,,,,No,Asphalt,2,Surrey,,Collector,Road,156 St,24,50,Open,,,
10850,,,Secondary,1000981664,,,,Yes,Asphalt,4,Surrey,,Arterial,Road,152 St,30,60,Open,TRANSLINK - T7/T8 CURBS,Truck Routes,
10851,,,None,1000981670,,,,No,Asphalt,2,Surrey,,Local,Road,166 St,,50,Open,,,
10852,,,None,1000981672,,,,No,Asphalt,2,Surrey,,Local,Road,12 Ave,,50,Open,,,
10853,,,None,1000982665,,,,No,Asphalt,2,Surrey,,Collector,Road,99 Ave,24,50,Open,,,
10854,,,None,1000982667,,,,No,Asphalt,2,Surrey,,Arterial,Road,80 Ave,30,60,Open,,Truck Routes,
10855,,,None,1000982668,,,,No,Asphalt,2,Surrey,,Local,Road,28 Ave,,50,Open,,,
10856,,,None,1000982672,,,,No,Asphalt,2,Surrey,,Local,Road,97B Ave,,50,Open,,,
10857,,,None,1000982673,,,,No,Asphalt,2,Surrey,,Local,Road,169A St,,50,Open,,,
10858,,,None,1000982675,,,,No,Asphalt,2,Surrey,,Local,Road,36 Ave,,50,Open,,,
10859,,,None,1000982676,,,,No,Asphalt,2,Surrey,,Arterial,Road,Whalley Blvd,32,50,Open,CITY CENTRE - CONTRACT CURBS,,
10860,,,Primary,1000982678,,,,Yes,Asphalt,4,Provincial,,Provincial Highway,Road,Highway 10 (56 Ave),,80,Open,,Dangerous Goods Routes,
10861,,20030612,None,1000984930,,,,Yes,Concrete,4,Provincial,,Provincial Highway,Road,Hwy 17 (South Fraser Perimeter Rd),30,80,Open,,Dangerous Goods Routes,
10862,,20061030,None,1000984934,,,,No,Asphalt,2,Surrey,,Local,Road,Bolivar Cr,20,50,Open,,,
10863,,,None,1000984935,,,,No,Asphalt,2,Surrey,,Local,Road,156 St,,50,Open,,,
10864,,,None,1000984937,,,,No,Asphalt,2,Surrey,,Local,Road,64A Ave,,50,Open,,,
10865,,,None,1000984939,,,,No,Asphalt,2,Surrey,,Local,Road,169 St,,50,Open,,,
10866,,,None,1000975624,,,,No,Asphalt,2,Surrey,,Local,Road,Killarney Crt,,50,Open,,,
10867,,,None,1000975636,,,,No,Asphalt,2,Surrey,,Arterial,Road,140 St,30,50,Open,,,
10868,,,None,1000975689,,,,Yes,Asphalt,2,Provincial,,Provincial Highway,Highway Interchange,,,50,Open,,Dangerous Goods Routes,
10869,,,None,1000975734,,,,No,Asphalt,2,Surrey,,Local,Road,81 Ave,,50,Open,,,
10870,,,None,1000975840,,,,No,Asphalt,2,Surrey,,Collector,Road,115A Ave,24,50,Open,,,
10871,,,None,1000975851,,,,No,Asphalt,2,Surrey,,Local,Road,193B St,,50,Open,,,
10872,,,None,1000975877,,,,No,Asphalt,2,Surrey,,Arterial,Road,160 St,30,50,Open,,Truck Routes,
10873,,20030612,None,1000975929,,,,No,Asphalt,2,Surrey,,Local,Road,55 Ave,,50,Open,,,
10874,,,None,1000975958,,,,No,Asphalt,2,Surrey,,Local,Road,Cranley Dr,,50,Open,,,
10875,,,None,1000975960,,,,No,Asphalt,2,Surrey,,Arterial,Road,80 Ave,30,60,Open,,Truck Routes,
10876,,,None,1000975977,,,,No,Asphalt,2,Surrey,,Local,Road,Lansdowne Dr,,50,Open,,,
10877,,,None,1000975989,,,,No,Asphalt,2,Surrey,,Arterial,Road,80 Ave,30,60,Open,,No Heavy Truck Routes,
10878,,,None,1000976024,,,,No,Asphalt,1,Surrey,,Local,Access Lane,,,,Open,,,
10879,,,None,1000982965,,,,No,Asphalt,2,Surrey,,Local,Road,Queens Pl,,50,Open,,No Heavy Truck Routes,
10880,Offset Centreline Designation,20061030,None,1000982979,,,,No,Asphalt,2,Surrey,,Collector,Road,101 Ave,24,50,Open,NORTH GUILDFORD,,
10881,,,None,1000982983,,,,No,Asphalt,2,Surrey,,Arterial,Road,80 Ave,30,50,Open,,Truck Routes,
10882,,,None,1000982988,,,,No,Asphalt,2,Surrey,,Local,Road,Lilac Dr,,30,Open,,,
10883,,,None,1000982992,,,,No,Asphalt,2,Surrey,,Local,Road,171 St,,50,Open,,,
10884,,,None,1000982995,,,,No,Asphalt,2,Surrey,,Local,Road,56A Ave,,50,Open,,,
10885,,,None,1000983001,,,,No,Asphalt,2,Surrey,,Local,Road,99 Ave,,50,Open,,,
10886,,,None,1000979657,,,,No,Asphalt,2,Surrey,,Local,Road,77A Ave,,50,Open,,,
10887,Offset Centreline Designation,,None,1000979659,,,,No,Asphalt,2,Surrey,,Arterial,Road,160 St,24,50,Open,,,
10888,,,None,1000979661,,,,No,Asphalt,2,Surrey,,Local,Road,102A Ave,20,50,Open,,,
10889,,,None,1000979662,,,,No,Asphalt,2,Surrey,,Collector,Road,City Parkway,24,50,Open,CITY CENTRE - CONTRACT CURBS,,
10890,,,None,1000979666,,,,No,Asphalt,1,Surrey,,Local,Access Lane,,,,Open,,,
10891,Truck Route restricted to 7:00am to 6:00pm,,None,1000979668,,,,No,Asphalt,2,Surrey,,Arterial,Road,132 St,30,50,Open,CITY CENTRE - CONTRACT CURBS,Truck Routes with Restrictions,
10892,,,None,1000979669,,,,No,Asphalt,2,Surrey,,Local,Road,124A St,,50,Open,,,
10893,,20061030,None,1000979673,,,,No,Asphalt,2,Surrey,,Local,Road,26 Ave,,50,Open,,,
10894,,,None,1000979674,,,,No,Asphalt,2,Surrey,,Local,Road,110A Ave,,50,Open,,,
10895,,,None,1000979677,,,,No,Asphalt,2,Surrey,,Collector,Road,102 Ave,30,30,Open,CITY CENTRE - CONTRACT CURBS,,
10896,,,None,1000979678,,,,No,Asphalt,2,Surrey,,Local,Road,105 Ave,,50,Open,,,
10897,,,None,1000981330,,,,No,Asphalt,2,Surrey,,Local,Road,143A St,,50,Open,,,
10898,,20061030,None,1000981340,,,,No,Asphalt,2,Surrey,,Local,Road,Tulsy Cr E,,50,Open,,,
10899,,,None,1000981344,,,,No,Asphalt,1,Surrey,,Local,Access Lane,,,,Open,,,
10900,,,None,1000981385,,,,No,Asphalt,2,Surrey,,Local,Road,143 St,,50,Open,,,
10901,,,Secondary,1000981401,,,,Yes,Asphalt,4,Provincial,,Provincial Highway,Road,King George Blvd,,60,Open,TRANSLINK - T5/T3 CURBS,Dangerous Goods Routes,
10902,,,None,1000981448,,,,Yes,Asphalt,4,Surrey,,Arterial,Road,120 St,34,60,Open,TRANSLINK - T1 CURBS,Truck Routes,
10903,,,Secondary,1000978763,,,,Yes,Asphalt,4,Surrey,,Arterial,Road,88 Ave,30,50,Open,TRANSLINK - T2 CURBS,Truck Routes,
10904,,,None,1000978765,,,,No,Asphalt,2,Surrey,,Collector,Road,60 Ave,24,50,Open,,,
10905,,,None,1000978766,,,,No,Asphalt,2,Surrey,,Local,Road,Old Yale Rd,,50,Open,,,
10906,,,None,1000978774,,,,No,Asphalt,2,Surrey,,Local,Road,189 St,,50,Open,,,
10907,,,None,1000978776,,,,No,Asphalt,2,Surrey,,Local,Road,133B St,,50,Open,,,
10908,,,None,1000978779,,,,No,Asphalt,2,Surrey,,Local,Road,15A Ave,,50,Open,,,
10909,,,None,1000978780,,,,No,Asphalt,1,Surrey,,Local,Access Lane,,,,Open,,,
10910,,20030612,None,1000978782,,,,No,Asphalt,2,Surrey,,Local,Road,67A Ave,,50,Open,,,
10911,,,None,1000978784,,,,No,Asphalt,2,Surrey,,Collector,Road,123A St,24,50,Open,,,
10912,,,None,1000978785,,,,No,Asphalt,2,Surrey,,Local,Road,136 St,,50,Open,,,
10913,,,None,1000978787,,,,Yes,Asphalt,4,Provincial,,Provincial Highway,Road,No 99 Hwy,,100,Open,,Dangerous Goods Routes,
10914,,,None,1000978789,,,,No,Asphalt,1,Surrey,,Local,Access Lane,,,,Open,,,
10915,,,None,1000982822,,,,No,Asphalt,2,Surrey,,Local,Road,170A St,,50,Open,,,
10916,,,None,1000973502,,,,No,Asphalt,2,Surrey,,Local,Road,66A Ave,,50,Open,,,
10917,,,None,1000973558,,,,No,Asphalt,2,Surrey,,Local,Road,92A Ave,,50,Open,,,
10918,,,None,1000973575,,,,No,Asphalt,2,Surrey,,Local,Road,156A St,,50,Open,,,
10919,,,None,1000973582,,,,No,Asphalt,2,Surrey,,Local,Road,28 Ave,,50,Open,,,
10920,,,None,1000973595,,,,No,Asphalt,2,Surrey,,Collector,Road,60 Ave,24,50,Open,,,
10921,,,None,1000973605,,,,No,Asphalt,2,Surrey,,Local,Road,Summerhill Pl,,50,Open,,,
10922,,,None,1000983227,,,,No,Asphalt,2,Surrey,,Local,Road,99B Ave,,50,Open,,,
10923,,,None,1000983281,,,,No,Asphalt,2,Surrey,,Local,Road,62 Ave,,50,Open,,,
10924,,,None,1000983364,,,,No,Asphalt,2,Surrey,,Local,Road,81B Ave,,50,Open,,,
10925,,,None,1000983414,,,,No,Asphalt,2,Surrey,,Local,Road,Glenwood Cr S,,50,Open,,,
10926,,,None,1000983423,,,,Yes,Asphalt,2,Surrey,,Arterial,Road,16 Ave,37,60,Open,TRANSLINK - T3 CURBS,Truck Routes,
10927,,,None,1000983443,,,,No,Asphalt,2,Surrey,,Local,Road,Collingwood Cr,,50,Open,,,
10928,,,None,1000983516,,,,No,Asphalt,2,Surrey,,Local,Road,109 Ave,,50,Open,,,
10929,,,None,1000983524,,,,No,Asphalt,2,Surrey,,Local,Road,Northpark Cr,,50,Open,,,
10930,,,None,1000983564,,,,No,Asphalt,2,Surrey,,Local,Road,96B Ave,,50,Open,,,
10931,,,None,1000983659,,,,No,Asphalt,2,Surrey,,Local,Road,157A St,,50,Open,,,
